Gnrc_Name,Brnd_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes,Tot_30day_Fills,Tot_Day_Suply,year
Raloxifene Hcl,Raloxifene Hcl,470486,42177348.019999996,124789.0,976133.0000000001,28990552,2022
Travoprost,Travoprost,459448,108776823.29,124614.0,796080.7999999998,22892964,2022
Ibandronate Sodium,Ibandronate Sodium,458254,23399039.779999994,136087.0,1048104.2000000001,31344532,2022
Vortioxetine Hydrobromide,Trintellix,446698,244723376.26,95439.0,545919.3,15468972,2022
Nabumetone,Nabumetone,446284,10013409.35,176436.0,567887.2000000001,15225743,2022
Leflunomide,Leflunomide,444990,44813793.77000001,133539.0,877212.0000000001,26109206,2022
Budesonide/Glycopyr/Formoterol,Breztri Aerosphere,442548,346553827.36999995,125142.0,550815.7999999999,16492519,2022
Prochlorperazine Maleate,Prochlorperazine Maleate,440779,7973773.9799999995,263536.0,446121.7000000002,5586200,2022
Ciclopirox,Ciclopirox,438766,16052401.939999996,203819.0,476516.00000000006,13530660,2022
Betamethasone Dipropionate,Betamethasone Dipropionate,436640,27160287.920000006,228289.0,461125.2999999999,11371759,2022
Metolazone,Metolazone,436480,17084347.4,134962.0,646565.8000000002,17272873,2022
Buprenorphine Hcl,Buprenorphine Hcl,431278,141261217.13000003,93245.0,434534.0000000001,11526735,2022
Insulin Nph Hum/Reg Insulin Hm,Novolin 70-30,428993,191171194.99000007,113279.0,619791.9,17104963,2022
Fluorouracil,Fluorouracil,428790,44297832.04000002,376729.0,444580.5999999999,11525834,2022
Insulin Nph Human Isophane,Humulin N,425044,110637474.78000003,135447.0,869849.1000000001,25291251,2022
Tiotropium Br/Olodaterol Hcl,Stiolto Respimat,422712,260916664.52999997,109564.0,570399.3,17092543,2022
Tolterodine Tartrate,Tolterodine Tartrate Er,422559,61265436.30000001,122259.0,655397.3999999999,18858717,2022
Clotrimazole,Clotrimazole,422115,13190448.859999996,178114.0,446127.4000000001,10950592,2022
Cariprazine Hcl,Vraylar,410852,562652094.07,81321.0,428480.6000000001,12124814,2022
Liothyronine Sodium,Liothyronine Sodium,407408,23454523.36,115810.0,894586.2999999999,26579785,2022
Mesalamine,Mesalamine,405951,269009932.55999994,108317.0,669493.4,19567305,2022
Sodium Chloride/Nahco3/Kcl/Peg,Peg 3350-Electrolyte,405336,8490863.38,393908.0,407751.8000000001,653037,2022
Sulfasalazine,Sulfasalazine,403205,13322704.58,115105.0,701168.0999999997,20573386,2022
Eszopiclone,Eszopiclone,395747,16829038.72,110332.0,465296.49999999994,13698145,2022
Hydroxyurea,Hydroxyurea,381288,14228527.0,95136.0,706641.2000000001,20844555,2022
Amantadine Hcl,Amantadine,376228,91910267.53000002,95861.0,540693.2000000001,15250670,2022
Alirocumab,Praluent Pen,374721,276899823.65999997,81127.0,550382.7,15983660,2022
Diphenoxylate Hcl/Atropine,Diphenoxylate-Atropine,371457,13130141.160000002,136252.0,393943.09999999986,7435980,2022
Naloxone Hcl,Naloxone Hcl,370877,33070592.330000002,331432.0,379785.59999999986,4131224,2022
Tacrolimus,Envarsus Xr,365947,86723711.47000001,122638.0,533478.2999999999,15510142,2022
Nitrofurantoin Macrocrystal,Nitrofurantoin,365662,15571581.130000003,146707.0,501140.8,12370446,2022
Bisoprolol/Hydrochlorothiazide,Bisoprolol-Hydrochlorothiazide,358861,12886816.149999999,99375.0,867708.9,25894171,2022
Quinapril Hcl,Quinapril Hcl,349337,5761853.63,102994.0,860216.7999999999,25577784,2022
Terbinafine Hcl,Terbinafine Hcl,347930,4848369.45,171189.0,506127.4,14282960,2022
Irbesartan/Hydrochlorothiazide,Irbesartan-Hydrochlorothiazide,347492,10552590.059999999,94475.0,817875.7999999999,24481410,2022
Loperamide Hcl,Loperamide,346192,10239239.96,138297.0,371809.5,6621869,2022
Rizatriptan Benzoate,Rizatriptan,343137,11401634.670000002,98841.0,376163.80000000005,9322730,2022
"Insulin Regular, Human",Humulin R,340421,263363507.75999996,92791.0,489418.3000000001,12989223,2022
Oxycodone Myristate,Xtampza Er,339913,221651298.25,76620.0,340084.79999999993,9496782,2022
"Estrogens, Conjugated",Premarin,332921,126390319.75000003,121308.0,626507.8999999999,18545256,2022
Lenalidomide,Revlimid,324977,5790687156.160002,62234.0,325108.7000000001,8783993,2022
Ciclopirox Olamine,Ciclopirox,322895,11329356.479999999,160771.0,356888.0000000001,9623027,2022
Penicillin V Potassium,Penicillin V Potassium,320775,2361208.29,245503.0,328102.4,3065500,2022
Mycophenolate Mofetil,Mycophenolate Mofetil,318700,47622578.64999998,83417.0,540485.4,15987839,2022
Etanercept,Enbrel Sureclick,318284,2269646646.92,57223.0,342260.1,9640294,2022
Clindamycin Phosphate,Clindamycin Phosphate,317824,17783663.72,153584.0,342565.0,9516429,2022
Calcium Acetate,Calcium Acetate,308645,32113851.97,92366.0,468091.0,13290813,2022
"Fenofibrate,micronized",Fenofibrate,303670,13230619.929999998,82894.0,592342.4999999998,17448655,2022
Tamoxifen Citrate,Tamoxifen Citrate,302270,10544677.489999998,88717.0,679404.1999999997,20247047,2022
Phenobarbital,Phenobarbital,301175,11812521.950000001,68459.0,358278.0,10066955,2022
Zonisamide,Zonisamide,298031,23040698.150000006,70501.0,463970.89999999997,13443724,2022
Netarsudil Mesylate,Rhopressa,293061,138079653.95999998,82854.0,447879.30000000005,12564199,2022
Tobramycin/Dexamethasone,Tobramycin-Dexamethasone,292896,27335110.850000005,211443.0,305601.1,5567141,2022
Buprenorphine,Buprenorphine,292454,115333240.98999998,84126.0,294005.0000000002,8174527,2022
Potassium Citrate,Potassium Citrate Er,286884,40676551.38,82975.0,551084.6000000001,16297247,2022
Rivastigmine,Rivastigmine,284817,83182156.61,72834.0,374557.8,10888949,2022
Paliperidone,Paliperidone Er,281486,121636493.76999998,58113.0,303673.5000000001,8187682,2022
Fluvoxamine Maleate,Fluvoxamine Maleate,280426,15712300.430000002,62185.0,320425.69999999995,8588508,2022
"Syringe-Needle,insulin,0.5 Ml",Insulin Syringe,276125,8785563.219999999,87926.0,499508.5000000002,14811301,2022
Colestipol Hcl,Colestipol Hcl,274703,25962225.459999993,88695.0,429730.3,12342359,2022
Budesonide,Budesonide Ec,273830,77569473.5,82572.0,345919.3000000001,9100657,2022
Isosorbide Dinitrate,Isosorbide Dinitrate,271743,19531209.759999998,73792.0,413093.3,11555666,2022
Bromfenac Sodium,Prolensa,271610,88165773.90000004,162601.0,347520.8,9608070,2022
Testosterone,Testosterone,269797,72092310.94000001,73425.0,354577.89999999985,10406961,2022
Haloperidol Decanoate,Haloperidol Decanoate,265118,15705158.209999999,47381.0,270078.30000000005,7104174,2022
"Progesterone, Micronized",Progesterone,264777,16730034.540000003,77417.0,573278.0,17075042,2022
Carisoprodol,Carisoprodol,263743,4681433.039999998,64814.0,276289.60000000003,7801930,2022
Azathioprine,Azathioprine,263656,19990716.259999998,70771.0,502729.5999999999,14928435,2022
Erenumab-Aooe,Aimovig Autoinjector,263016,236243766.43999997,53517.0,320484.99999999994,9505923,2022
Ursodiol,Ursodiol,259638,65527728.61000001,70416.0,441527.5999999999,12960375,2022
"Syringe And Needle,insulin,1ml",Insulin Syringe,256215,8358232.130000002,83128.0,446572.60000000003,13157892,2022
Dolutegravir Sodium,Tivicay,254612,587440402.8399999,39564.0,264799.30000000005,7762805,2022
Trospium Chloride,Trospium Chloride,253394,24758710.0,85585.0,447774.10000000003,13149823,2022
Fluorometholone,Fluorometholone,253364,20937671.189999998,121482.0,359978.50000000006,9501722,2022
Brexpiprazole,Rexulti,253088,366557781.24000007,52688.0,271225.39999999997,7742340,2022
Olopatadine Hcl,Olopatadine Hcl,252897,11313577.249999998,84600.0,296037.19999999995,7911355,2022
Betamethasone/Propylene Glyc,Betamethasone Diprop Augmented,247420,14294558.539999997,132547.0,263000.00000000006,6591422,2022
Lifitegrast,Xiidra,245236,243700950.85000008,85635.0,376631.30000000005,11299801,2022
Clonidine,Clonidine,244712,36978398.36,66043.0,342684.7999999999,9759251,2022
Candesartan Cilexetil,Candesartan Cilexetil,243908,28636819.71,67098.0,525558.2,15661315,2022
Rifaximin,Xifaxan,240819,639953315.0000002,62081.0,249180.49999999997,6014471,2022
Megestrol Acetate,Megestrol Acetate,237016,16461321.439999998,78048.0,278997.89999999997,7406363,2022
Silver Sulfadiazine,Ssd,234906,5056505.840000001,116669.0,248278.1,5292669,2022
Enoxaparin Sodium,Enoxaparin Sodium,230347,34651177.91,101616.0,233311.09999999998,2921232,2022
Vibegron,Gemtesa,230093,135099123.79000005,59195.0,310487.0,8547982,2022
Emtricitabine/Tenofov Alafenam,Descovy,230020,505851224.38000005,38041.0,239666.80000000002,7146823,2022
Cefadroxil,Cefadroxil,229962,3142943.030000001,183310.0,242518.49999999994,2704788,2022
Pentoxifylline,Pentoxifylline,227768,7312109.6499999985,59811.0,344986.20000000007,10068794,2022
Denosumab,Prolia,227079,357023777.6599999,133066.0,1280870.2999999998,38383149,2022
Dupilumab,Dupixent Pen,223545,815870279.34,52504.0,231315.30000000005,6399545,2022
Repaglinide,Repaglinide,222756,12388788.69,60671.0,435807.0999999999,12872357,2022
Fludrocortisone Acetate,Fludrocortisone Acetate,221276,5566400.06,62189.0,331251.1,9358879,2022
Dronedarone Hcl,Multaq,221067,259892984.75999996,58291.0,368334.8,10733269,2022
Roflumilast,Daliresp,218799,117363947.84999995,53504.0,289152.5,8147237,2022
Cholestyramine (With Sugar),Cholestyramine,218361,22554414.990000002,78157.0,302815.80000000005,8557481,2022
Canagliflozin,Invokana,215224,198551824.54999995,59256.0,350939.7,10246255,2022
Lisdexamfetamine Dimesylate,Vyvanse,214399,84210619.06,52858.0,223378.99999999997,6558395,2022
Rivastigmine Tartrate,Rivastigmine,210777,17132400.230000004,52113.0,282552.1999999999,7759944,2022
Minocycline Hcl,Minocycline Hcl,209887,7215297.719999998,98237.0,253588.90000000002,6279582,2022
Empagliflozin/Metformin Hcl,Synjardy,208885,192613076.04000002,54892.0,343179.8,10193020,2022
Abiraterone Acetate,Abiraterone Acetate,207931,639773627.79,40514.0,214510.5,6403499,2022
Tramadol Hcl/Acetaminophen,Tramadol Hcl-Acetaminophen,206666,4161720.5200000014,92386.0,208433.2,3669029,2022
Dofetilide,Dofetilide,204882,59948482.00999999,58958.0,416679.50000000023,12390362,2022
Diclofenac Epolamine,Diclofenac Epolamine,203382,156133053.37999997,54663.0,243807.1,7226279,2022
Indapamide,Indapamide,203349,4217100.090000002,59732.0,464693.5,13845485,2022
Diclofenac Potassium,Diclofenac Potassium,200071,32288869.04,91288.0,215496.79999999993,5019050,2022
Brinzolamide/Brimonidine Tart,Simbrinza,199376,51291332.320000015,51611.0,298555.8,8684904,2022
Netarsudil Mesylat/Latanoprost,Rocklatan,198534,99247895.16,53149.0,293356.8000000001,8117195,2022
Insulin Aspart Prot/Insuln Asp,Insulin Aspart Prot Mix 70-30,197268,211494830.45,54208.0,285713.79999999993,7874296,2022
Tadalafil,Tadalafil,193083,108188131.04999998,46814.0,275444.99999999994,8154167,2022
Ciclesonide,Alvesco,191487,27230892.640000004,83463.0,350345.89999999997,10432449,2022
Gentamicin Sulfate,Gentamicin Sulfate,190994,8064547.499999997,112688.0,196715.80000000002,3662899,2022
Galcanezumab-Gnlm,Emgality Pen,190828,157411793.06,40979.0,215119.90000000002,6334287,2022
Ceftriaxone Sodium,Ceftriaxone,190685,12891019.279999997,82904.0,190725.09999999998,942026,2022
Loteprednol Etabonate,Lotemax Sm,190329,49480575.13000001,95553.0,235868.2,5992684,2022
Lubiprostone,Lubiprostone,189206,61556441.95999999,52874.0,224778.40000000002,5977879,2022
Medroxyprogesterone Acetate,Medroxyprogesterone Acetate,187912,4124570.9700000007,51856.0,353002.80000000005,9912245,2022
Modafinil,Modafinil,184902,34136005.72,49975.0,226106.00000000003,6636419,2022
Chlorpromazine Hcl,Chlorpromazine Hcl,181424,64158903.320000015,34956.0,190778.5000000001,4930903,2022
0.9 % Sodium Chloride,Sodium Chloride,179716,4294902.8100000005,60584.0,181422.70000000007,1300510,2022
Naltrexone Hcl,Naltrexone Hcl,178294,10562069.610000001,48128.0,207927.69999999995,5835575,2022
Molnupiravir,Lagevrio (Eua),176411,1727358.8199999998,174839.0,176423.80000000005,887331,2022
Ibrutinib,Imbruvica,175936,2561017587.189999,30731.0,177948.2,5060731,2022
Pitavastatin Calcium,Livalo,174905,101711653.78,46557.0,321824.80000000005,9585488,2022
Prasugrel Hcl,Prasugrel Hcl,174351,20740774.060000006,52103.0,348636.30000000005,10423308,2022
"Thyroid,pork",Armour Thyroid,173088,11204736.000000004,48868.0,315608.2,9347520,2022
Atenolol/Chlorthalidone,Atenolol-Chlorthalidone,172797,6990368.4399999995,50920.0,401482.00000000006,11991751,2022
Fluticasone Furoate,Arnuity Ellipta,171744,50020359.05999997,46207.0,219049.90000000002,6547620,2022
Valproic Acid (As Sodium Salt),Valproic Acid,171096,6517258.21,38240.0,175662.99999999997,4117580,2022
Suvorexant,Belsomra,169879,74491936.63,47138.0,182526.8,5214535,2022
Fluphenazine Hcl,Fluphenazine Hcl,169837,47851035.82,35502.0,180894.8,4885226,2022
Latanoprostene Bunod,Vyzulta,168746,69573938.42999999,47706.0,248883.69999999995,7029343,2022
Collagenase Clostridium Hist.,Santyl,166152,119159254.71,74164.0,173942.20000000007,3139386,2022
Etodolac,Etodolac,166081,9091794.1,68253.0,202844.40000000002,5313536,2022
Naloxegol Oxalate,Movantik,165853,68647178.80999999,46170.0,183933.59999999992,5031846,2022
Perphenazine,Perphenazine,165331,11501585.350000003,34997.0,184812.70000000007,5127446,2022
Lidocaine/Prilocaine,Lidocaine-Prilocaine,165207,4852425.5200000005,89545.0,172709.00000000003,4125463,2022
Enzalutamide,Xtandi,164282,2111997541.2800002,31639.0,166220.9,4965457,2022
"Diph,pertuss(Acell),tet Vac/Pf",Adacel Tdap,163151,9798122.96,162800.0,163216.0,294147,2022
Felodipine,Felodipine Er,162683,5471861.320000001,46685.0,362931.60000000003,10769119,2022
Abacavir/Dolutegravir/Lamivudi,Triumeq,162639,591762680.4499998,26604.0,170922.69999999998,5099017,2022
Bicalutamide,Bicalutamide,162421,5857113.23,54653.0,272786.7,7987299,2022
Polymyxin B Sulf/Trimethoprim,Polymyxin B Sul-Trimethoprim,161596,1463192.5000000005,128169.0,207270.29999999996,5291350,2022
Propafenone Hcl,Propafenone Hcl,161593,20420612.819999997,46763.0,314361.80000000005,9253091,2022
Exenatide Microspheres,Bydureon Bcise,160802,184348490.08999997,44856.0,224504.19999999998,6463250,2022
"Pen Needle,dual Safety,diabetc",Autoshield Duo Pen Needle,159657,13453513.14,41826.0,173694.19999999998,4212740,2022
Pilocarpine Hcl,Pilocarpine Hcl,159336,13461966.78,52563.0,288945.79999999993,8499279,2022
Cinacalcet Hcl,Cinacalcet Hcl,157763,81706856.4,39211.0,232038.9,6713748,2022
Oseltamivir Phosphate,Oseltamivir Phosphate,156594,8300745.3999999985,140999.0,156622.4,1095930,2022
Pyridostigmine Bromide,Pyridostigmine Bromide,155896,22478265.869999994,43103.0,261438.89999999997,7568272,2022
Vancomycin Hcl,Vancomycin Hcl,154422,27399614.96,43348.0,157881.69999999998,1425596,2022
Febuxostat,Febuxostat,154233,27877296.509999998,42684.0,258755.3000000001,7633999,2022
Trihexyphenidyl Hcl,Trihexyphenidyl Hcl,152327,2258849.599999999,35921.0,184910.80000000002,5095419,2022
Amlodipine Besylate/Valsartan,Amlodipine-Valsartan,151819,10290923.810000002,44516.0,344471.10000000003,10292419,2022
Lidocaine Hcl,Lidocaine Hcl Viscous,150346,3155802.6699999995,84425.0,151531.19999999998,1453554,2022
Galantamine Hbr,Galantamine Hbr,150043,14429224.519999998,38729.0,216259.4,6125273,2022
Elviteg/Cob/Emtri/Tenof Alafen,Genvoya,149253,582571577.4100001,25089.0,155932.9,4663157,2022
Insulin Lispro Protamin/Lispro,Humalog Mix 75-25 Kwikpen,148909,147763057.70000002,42270.0,216621.20000000004,6007850,2022
Memantine Hcl/Donepezil Hcl,Namzaric,147432,81212204.06,31719.0,174999.10000000006,4313340,2022
Rimegepant Sulfate,Nurtec Odt,146713,193374679.84999996,38324.0,151165.3,3676136,2022
Exemestane,Exemestane,146374,37358241.32000001,40915.0,288188.8999999999,8580114,2022
Brinzolamide,Brinzolamide,145968,54415765.199999996,42753.0,269766.8000000001,8037321,2022
Dextromethorphan Hbr/Quinidine,Nuedexta,144086,132836428.65,26626.0,148138.09999999998,2796159,2022
Sodium Zirconium Cyclosilicate,Lokelma,142359,105639132.44999999,43023.0,183247.80000000002,4930821,2022
Halobetasol Propionate,Halobetasol Propionate,141621,17787195.790000003,60323.0,149193.20000000004,4122650,2022
Silodosin,Silodosin,139629,17480038.009999994,42686.0,271457.6,8038424,2022
Vilazodone Hcl,Viibryd,138443,43080208.999999985,37963.0,164779.39999999997,4668185,2022
Acetazolamide,Acetazolamide Er,137050,10316804.57,51911.0,179425.9,4535491,2022
Glipizide/Metformin Hcl,Glipizide-Metformin,136659,8900699.149999999,38018.0,300497.3999999999,8957252,2022
Insulin Glargine-Yfgn,Insulin Glargine-Yfgn,136140,11502277.799999997,42034.0,142331.20000000004,2730167,2022
Atomoxetine Hcl,Atomoxetine Hcl,136084,20904314.260000005,35448.0,157827.5,4529522,2022
Bethanechol Chloride,Bethanechol Chloride,131104,8289749.52,36270.0,174237.69999999995,4776110,2022
Ubrogepant,Ubrelvy,129570,157030134.35000005,33159.0,135402.69999999998,3365197,2022
Valbenazine Tosylate,Ingrezza,128278,938427661.8600001,29977.0,128924.79999999999,3689865,2022
Insulin Glargine/Lixisenatide,Soliqua 100-33,128113,135244376.63,33430.0,205327.09999999998,5926726,2022
Minoxidil,Minoxidil,127483,2745221.9700000007,40404.0,241705.6000000001,7122632,2022
Glycopyrrolate,Glycopyrrolate,127114,4956782.730000002,34841.0,143510.49999999997,3727976,2022
Nintedanib Esylate,Ofev,126851,1551732788.47,23460.0,128515.29999999999,3844590,2022
Tofacitinib Citrate,Xeljanz Xr,125699,704764437.2499999,25611.0,136136.0,4070251,2022
Clobazam,Clobazam,125220,49729760.70999999,25200.0,144520.1,4157741,2022
Neomycin/Polymyxin B/Hydrocort,Neomycin-Polymyxin-Hydrocort,122892,8149268.3,95213.0,127057.8,1904680,2022
Risperidone Microspheres,Risperdal Consta,122502,158393060.49000004,23212.0,122720.90000000001,2391352,2022
Trimethoprim,Trimethoprim,116505,5307815.63,38623.0,192774.10000000003,5439402,2022
Risedronate Sodium,Risedronate Sodium,116041,15660507.37,35257.0,233592.80000000005,6925682,2022
Sucroferric Oxyhydroxide,Velphoro,115683,355574172.28000003,28328.0,140162.0,4127288,2022
Betamethasone Valerate,Betamethasone Valerate,115197,4529282.569999998,59080.0,122278.20000000001,2843803,2022
Eplerenone,Eplerenone,115106,15340483.089999992,34070.0,241788.9,7196128,2022
Cyproheptadine Hcl,Cyproheptadine Hcl,115035,3359122.9,34617.0,141528.49999999997,3871440,2022
Difluprednate,Difluprednate,114962,21034852.37,62652.0,132252.7,3252515,2022
Colesevelam Hcl,Colesevelam Hcl,114692,37052652.71,34950.0,175081.70000000004,5018406,2022
Palbociclib,Ibrance,114150,1646105814.92,22745.0,114606.50000000004,3162482,2022
Cefpodoxime Proxetil,Cefpodoxime Proxetil,113985,7143809.849999999,97267.0,115181.90000000001,888213,2022
Rasagiline Mesylate,Rasagiline Mesylate,113980,44191805.089999996,30352.0,217085.10000000003,6369105,2022
Sulindac,Sulindac,113867,2279404.8499999996,43594.0,143760.50000000003,3856039,2022
Desmopressin Acetate,Desmopressin Acetate,113729,11149840.1,32718.0,156598.0,4419339,2022
"Pen Needle, Diabetic, Safety",Novofine Autocover,113208,9457939.270000001,29229.0,121475.7,2914840,2022
Apremilast,Otezla,109645,497555720.14000016,27252.0,117447.1,3467704,2022
Spironolact/Hydrochlorothiazid,Spironolactone-Hctz,108453,4839793.119999999,32458.0,239530.6,7108515,2022
Theophylline Anhydrous,Theophylline Er,108209,12855886.820000002,31128.0,153707.79999999993,4430622,2022
Parenteral Amino Acid 20% No.1,Prosol,107464,18079934.559999995,9639.0,107464.0,743657,2022
Deutetrabenazine,Austedo,107260,692515196.8399999,22650.0,108148.00000000003,2922689,2022
Pimavanserin Tartrate,Nuplazid,106712,418963796.8199999,21468.0,112348.79999999999,2765863,2022
Glatiramer Acetate,Copaxone,103956,537645802.5899999,24025.0,110433.5,3058603,2022
Dapagliflozin/Metformin Hcl,Xigduo Xr,103811,90793134.12,26795.0,168734.89999999997,5015859,2022
Amlodipine Bes/Olmesartan Med,Amlodipine-Olmesartan,103476,8328361.739999998,30084.0,223608.8,6680286,2022
Acarbose,Acarbose,102309,5567253.029999999,27085.0,186098.39999999997,5491614,2022
Guanfacine Hcl,Guanfacine Hcl,102182,5040276.7,27837.0,122935.90000000001,3517248,2022
Imipramine Hcl,Imipramine Hcl,101653,2019519.43,30788.0,142207.49999999997,4132736,2022
Fesoterodine Fumarate,Fesoterodine Fumarate Er,101606,45480958.62999998,29630.0,136569.40000000002,3777488,2022
Imiquimod,Imiquimod,100431,4320001.1899999995,66751.0,118469.40000000004,3161864,2022
Dalfampridine,Dalfampridine Er,100095,85069976.31,19968.0,124500.49999999999,3681426,2022
Sod Picosulf/Mag Ox/Citric Ac,Clenpiq,99670,16466921.889999997,97882.0,100305.0,248001,2022
Atropine Sulfate,Atropine Sulfate,97736,4794604.55,56724.0,127403.29999999999,3047531,2022
Imatinib Mesylate,Imatinib Mesylate,97499,246165193.52999997,22920.0,101139.4,3009639,2022
Sod Sulf/Pot Chloride/Mag Sulf,Sutab,97436,15692612.370000001,95731.0,97502.80000000002,244401,2022
Secukinumab,Cosentyx Pen (2 Pens),95342,680640290.6700001,24377.0,99195.19999999998,2792632,2022
Telmisartan/Hydrochlorothiazid,Telmisartan-Hydrochlorothiazid,95112,13177545.8,28317.0,219648.89999999997,6572922,2022
Dolutegravir Sodium/Lamivudine,Dovato,94843,273938062.03000003,15422.0,97727.0,2922507,2022
Ruxolitinib Phosphate,Jakafi,94841,1448191767.07,20528.0,95955.70000000003,2863572,2022
Nateglinide,Nateglinide,94259,7510830.07,26203.0,177611.30000000002,5240127,2022
Darunavir/Cobicistat,Prezcobix,93845,228756160.68999997,16623.0,99100.3,2926869,2022
Scopolamine,Scopolamine,93274,8589533.31,29531.0,94812.1,1758086,2022
Tenofovir Alafenamide,Vemlidy,92984,133436005.69,16492.0,98053.4,2935606,2022
Varenicline Tartrate,Varenicline Tartrate,92055,39236122.33999999,31234.0,106615.8,2934897,2022
Mometasone/Formoterol,Dulera,91980,38231192.05999997,28071.0,119022.69999999997,3524397,2022
Benazepril/Hydrochlorothiazide,Benazepril-Hydrochlorothiazide,91258,4155379.9600000004,27464.0,208222.09999999992,6177248,2022
Ferric Citrate,Auryxia,89631,155369906.87000006,21231.0,111608.79999999999,3247710,2022
Emtricitab/Rilpiviri/Tenof Ala,Odefsey,89358,319724786.14,16033.0,94921.9,2835523,2022
Bepotastine Besilate,Bepotastine Besilate,88630,24388003.459999997,26836.0,114750.40000000002,3216584,2022
Epinephrine,Epinephrine,87742,24130884.699999996,67348.0,94829.9,1899607,2022
Fluoride (Sodium),Sodium Fluoride,87411,1408939.17,37098.0,117875.20000000003,3372384,2022
Dolutegravir/Rilpivirine,Juluca,87329,296954531.34,15017.0,91279.7,2722906,2022
Clorazepate Dipotassium,Clorazepate Dipotassium,86234,9427543.600000001,24801.0,90714.8,2564194,2022
Tapentadol Hcl,Nucynta,85943,89208064.85,21791.0,86106.6,2407204,2022
Entacapone,Entacapone,84706,18968966.92,22609.0,132278.69999999995,3713296,2022
Nadolol,Nadolol,84517,6043333.09,26648.0,155541.4,4572026,2022
Upadacitinib,Rinvoq,83327,514798672.9500001,15709.0,86658.2,2598536,2022
Zaleplon,Zaleplon,82231,2401195.5999999987,25412.0,90931.40000000002,2620072,2022
Ezetimibe/Simvastatin,Ezetimibe-Simvastatin,81442,12672266.62,26000.0,182326.99999999997,5426368,2022
Phenytoin,Phenytoin,81053,3211086.5,21487.0,86728.29999999999,2125039,2022
Brivaracetam,Briviact,80925,121892063.75999999,15284.0,87084.89999999998,2451668,2022
Rabeprazole Sodium,Rabeprazole Sodium,80398,7347742.719999999,26102.0,148046.49999999997,4397204,2022
Tretinoin,Tretinoin,80259,7913491.519999998,33820.0,87819.29999999999,2444523,2022
Darunavir/Cob/Emtri/Tenof Alaf,Symtuza,79753,366484732.60999995,13759.0,81919.79999999999,2450796,2022
Dorzolamide/Timolol/Pf,Dorzolamide-Timolol,79485,14776570.070000002,22426.0,122149.49999999999,3626820,2022
Cyanocobalamin (Vitamin B-12),Cyanocobalamin Injection,78960,746332.56,26474.0,142602.1,4156279,2022
Tobramycin,Tobramycin,78346,2108062.12,56726.0,80683.99999999999,1514889,2022
Linagliptin/Metformin Hcl,Jentadueto,78067,53771131.419999994,19698.0,108929.2,3214400,2022
Daptomycin,Daptomycin,77027,92761722.83,18176.0,77028.2,469511,2022
Estazolam,Estazolam,76796,4352123.8,13629.0,77413.1,2303046,2022
Dimethyl Fumarate,Dimethyl Fumarate,76161,362899990.63000005,17827.0,80491.29999999999,2386712,2022
Levalbuterol Tartrate,Levalbuterol Tartrate Hfa,75867,5356135.1,25924.0,87959.90000000001,2246509,2022
Niacin,Niacin Er,75827,8401240.43,23240.0,132229.1,3876095,2022
Clomipramine Hcl,Clomipramine Hcl,75584,19616355.630000003,19252.0,84048.09999999999,2346212,2022
Darunavir Ethanolate,Prezista,75581,157738689.39999998,14468.0,79164.40000000001,2310622,2022
Valganciclovir Hcl,Valganciclovir Hcl,75360,31825923.519999992,30057.0,93863.59999999999,2769920,2022
Entecavir,Entecavir,74964,24997390.54,19035.0,120394.50000000001,3590681,2022
Teriparatide,Forteo,74516,289368205.59,18227.0,78073.69999999998,2228880,2022
Leucovorin Calcium,Leucovorin Calcium,73960,3506733.8099999996,20740.0,149682.2,4347691,2022
Glyburide,Glyburide,73493,1488555.59,22341.0,136002.00000000003,3991414,2022
Ramelteon,Ramelteon,72339,9761439.489999996,20786.0,81391.3,2255635,2022
Abatacept,Orencia Clickject,72099,401416553.25,16377.0,76587.5,2150947,2022
Fosinopril Sodium,Fosinopril Sodium,71880,1445706.7700000007,22002.0,153122.7,4533941,2022
Ciprofloxacin Hcl/Dexameth,Ciprofloxacin-Dexamethasone,71870,11986397.82,47052.0,72900.50000000001,1016544,2022
Raltegravir Potassium,Isentress,70831,140281990.67999998,14607.0,74541.3,2205915,2022
Eslicarbazepine Acetate,Aptiom,70216,103156607.69000001,13454.0,75676.90000000002,1912612,2022
"Calcitonin,salmon,synthetic",Calcitonin-Salmon,70097,6646609.849999999,22399.0,91312.0,2712387,2022
Ertapenem Sodium,Ertapenem,69153,37244362.48999999,22123.0,69160.40000000001,383828,2022
Pomalidomide,Pomalyst,69130,1393786149.87,16238.0,69141.70000000001,1912372,2022
Patiromer Calcium Sorbitex,Veltassa,68122,71143680.57000001,17994.0,81365.10000000002,2300001,2022
Plecanatide,Trulance,68077,45615853.34000001,19726.0,87136.5,2587606,2022
Econazole Nitrate,Econazole Nitrate,67320,3948653.69,32674.0,72312.7,1910332,2022
Macitentan,Opsumit,65672,774048987.71,10212.0,66243.0,1974138,2022
Empagliflozin/Linagliptin,Glyxambi,65620,58029699.00999999,17180.0,99429.79999999999,2944368,2022
Epoetin Alfa,Epogen,64918,101108014.75000003,17070.0,68465.20000000001,1530327,2022
Balsalazide Disodium,Balsalazide Disodium,64525,13277619.019999998,17758.0,108967.80000000002,3195579,2022
Aripiprazole Lauroxil,Aristada,64039,184727411.86000004,14144.0,73686.5,2117588,2022
