Gnrc_Name,Brnd_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes,Tot_30day_Fills,Tot_Day_Suply,year
Cariprazine Hcl,Vraylar,510260,741099757.53,102597.0,533641.2,15133486,2023
Ibandronate Sodium,Ibandronate Sodium,507406,21290773.219999995,152312.0,1201342.7999999998,35947083,2023
Dabigatran Etexilate Mesylate,Dabigatran Etexilate,502535,149913264.93,169334.0,1143896.6,34051293,2023
Butalb/Acetaminophen/Caffeine,Butalbital-Acetaminophen-Caffe,496057,19219524.760000005,124201.0,512553.3999999999,9993563,2023
Methadone Hcl,Methadone Hcl,491603,11244119.160000002,100519.0,493452.79999999993,13568589,2023
Fluorouracil,Fluorouracil,487769,43393262.79000001,428907.0,507783.50000000006,13737234,2023
Prochlorperazine Maleate,Prochlorperazine Maleate,475848,8224984.16,285248.0,481049.8999999999,5950989,2023
Leflunomide,Leflunomide,473433,36677304.33,144979.0,959176.5999999999,28571098,2023
Fluocinonide,Fluocinonide,472585,34106814.370000005,248551.0,504645.79999999993,13795620,2023
Gemfibrozil,Gemfibrozil,469936,11008222.1,126217.0,949636.2999999999,28014204,2023
Phenytoin Sodium Extended,Phenytoin Sodium Extended,468723,26610917.589999996,112780.0,658925.9999999999,18295227,2023
Buprenorphine Hcl,Buprenorphine Hcl,456478,149905581.61,101789.0,459974.80000000005,12237121,2023
Tiotropium Br/Olodaterol Hcl,Stiolto Respimat,450868,291793371.45,119156.0,616708.6,18482614,2023
Clotrimazole,Clotrimazole,448876,12901512.94,192683.0,477752.80000000016,11784082,2023
Alirocumab,Praluent Pen,448170,362488837.42,99034.0,680554.4,19806902,2023
Raloxifene Hcl,Raloxifene Hcl,438588,32641066.98,118034.0,927101.9000000001,27512754,2023
Vortioxetine Hydrobromide,Trintellix,436782,252909171.57999998,94029.0,537750.1,15186290,2023
Liothyronine Sodium,Liothyronine Sodium,436764,22885418.22,125132.0,963944.9000000001,28609249,2023
Betamethasone Dipropionate,Betamethasone Dipropionate,426379,24613335.959999997,222351.0,452568.8,11307737,2023
Liraglutide,Victoza 3-Pak,425747,617334961.1299999,125410.0,622349.2,18210244,2023
Nabumetone,Nabumetone,424840,9396451.55,170887.0,536901.7999999999,14329707,2023
Sulfasalazine,Sulfasalazine Dr,412141,13531544.5,118585.0,742985.8999999999,21796222,2023
Tolterodine Tartrate,Tolterodine Tartrate Er,410165,50372962.35999999,120230.0,651603.4,18780079,2023
Travoprost,Travoprost,403514,93964071.53999996,109275.0,708891.6000000001,20417325,2023
Mesalamine,Mesalamine,398943,248615157.84000003,108241.0,681034.2,19930277,2023
Hydroxyurea,Hydroxyurea,398823,14230996.250000002,102081.0,750771.3999999997,22145770,2023
Amantadine Hcl,Amantadine,398473,99320459.29,101039.0,579591.7,16347572,2023
Metolazone,Metolazone,398014,13762879.379999999,123037.0,597164.2999999999,15888338,2023
Tacrolimus,Tacrolimus,396728,84552138.41000003,146244.0,576355.3999999999,16697217,2023
Insulin Nph Human Isophane,Humulin N,396439,103070258.39999999,127883.0,816920.0999999997,23813078,2023
Insulin Nph Hum/Reg Insulin Hm,Humulin 70-30,390817,180544409.26000002,104944.0,571360.3999999998,15846350,2023
Eszopiclone,Eszopiclone,390754,17007958.020000003,109311.0,455354.00000000006,13371917,2023
Loperamide Hcl,Loperamide,385005,10455619.800000004,158900.0,413716.7,7206003,2023
Rizatriptan Benzoate,Rizatriptan,379984,10876619.01,109462.0,417716.5000000001,10495160,2023
Sodium Chloride/Nahco3/Kcl/Peg,Peg 3350-Electrolyte,373949,9188813.489999998,362502.0,377246.5,642991,2023
Terbinafine Hcl,Terbinafine Hcl,372088,5602461.329999998,186506.0,549753.6000000001,15551396,2023
Diphenoxylate Hcl/Atropine,Diphenoxylate-Atropine,370538,10137005.610000001,136693.0,393545.9000000001,7425068,2023
Nitrofurantoin Macrocrystal,Nitrofurantoin,368440,14021581.42,148857.0,512279.10000000003,12617774,2023
Clindamycin Phosphate,Clindamycin Phosphate,362430,17070061.610000003,176326.0,392165.5,11014182,2023
Ciclopirox Olamine,Ciclopirox,355235,11859935.399999999,178326.0,399097.30000000005,10834140,2023
Dupilumab,Dupixent Pen,350986,1368118588.69,77113.0,360944.2999999999,9956968,2023
Buprenorphine,Buprenorphine,347313,137623199.42999998,99475.0,348800.89999999997,9692567,2023
Mycophenolate Mofetil,Mycophenolate Mofetil,343190,49690992.540000014,89461.0,582170.6000000001,17211274,2023
Tobramycin/Dexamethasone,Tobradex,339832,26330996.229999997,248563.0,355599.00000000006,6490438,2023
"Progesterone, Micronized",Progesterone,334955,19954206.189999998,98199.0,731209.8000000002,21767765,2023
Etanercept,Enbrel Sureclick,332317,2552950971.2999997,58898.0,352268.1000000001,9906288,2023
Bisoprolol/Hydrochlorothiazide,Bisoprolol-Hydrochlorothiazide,329374,13190373.609999998,92724.0,807369.3999999996,24106769,2023
Lifitegrast,Xiidra,327648,365495795.72999996,113941.0,517080.00000000006,15512568,2023
Irbesartan/Hydrochlorothiazide,Irbesartan-Hydrochlorothiazide,327435,10665232.43,90217.0,787663.3999999999,23574368,2023
"Insulin Regular, Human",Afrezza,323089,268216542.74999997,87943.0,462667.30000000005,12247314,2023
Oxycodone Myristate,Xtampza Er,314976,212688644.08,71742.0,315078.19999999995,8787876,2023
Trospium Chloride,Trospium Chloride,310244,28974874.73,108872.0,547132.7999999999,16013985,2023
Penicillin V Potassium,Penicillin V Potassium,306768,2090789.2800000003,236384.0,314299.39999999997,2956498,2023
Brexpiprazole,Rexulti,305200,458040775.62999994,65303.0,326695.6000000001,9033054,2023
Testosterone,Testosterone,303703,70168194.68000002,82252.0,401552.0000000001,11771177,2023
Zonisamide,Zonisamide,301961,24027573.540000003,71653.0,477024.60000000003,13794443,2023
"Fenofibrate,micronized",Fenofibrate,299882,11405026.800000004,82395.0,594303.6,17477297,2023
Potassium Citrate,Potassium Citrate Er,298019,38939187.85999999,87618.0,591013.8999999999,17479550,2023
Tamoxifen Citrate,Tamoxifen Citrate,297664,10135700.47,88831.0,677244.9,20182286,2023
Colestipol Hcl,Colestipol Hcl,295766,27039010.509999998,96013.0,472941.70000000007,13598526,2023
Paliperidone,Paliperidone Er,295479,113036227.57,58139.0,321335.39999999997,8747782,2023
Netarsudil Mesylate,Rhopressa,294334,149164087.91,84637.0,458547.4999999998,12912247,2023
Lenalidomide,Revlimid,292691,4816489867.910002,63505.0,292804.1000000001,7922805,2023
"Estrogens, Conjugated",Premarin,291026,116025602.87000002,106257.0,556178.2000000001,16469466,2023
Abiraterone Acetate,Abiraterone Acetate,290428,807734631.7499999,52857.0,301116.5,8995770,2023
Calcium Acetate,Calcium Acetate,288643,27442860.409999996,87271.0,447490.3000000001,12658347,2023
Fluvoxamine Maleate,Fluvoxamine Maleate,282617,14584185.750000004,59374.0,324705.6000000001,8732680,2023
Phenobarbital,Phenobarbital,279805,9467072.629999997,64311.0,336620.6,9492959,2023
Ursodiol,Ursodiol,279285,60463947.690000005,76030.0,477753.3000000001,14011976,2023
Cefadroxil,Cefadroxil,278718,3960729.51,223535.0,294332.19999999995,3280082,2023
Budesonide,Budesonide Dr,271932,77313723.70000002,81638.0,349574.2,9055120,2023
Bromfenac Sodium,Prolensa,271181,92261939.58999996,155723.0,345466.8,9472031,2023
Isosorbide Dinitrate,Isosorbide Dinitrate,270406,17839878.540000003,73115.0,416078.70000000007,11623053,2023
Erenumab-Aooe,Aimovig Autoinjector,267981,253409340.76,54781.0,323812.0,9603393,2023
Rivastigmine,Rivastigmine,267807,71373368.89,69419.0,360124.9,10486974,2023
Fluorometholone,Fluorometholone,263789,22254716.21,129653.0,376035.6000000001,9925827,2023
Haloperidol Decanoate,Haloperidol Decanoate,263164,14445635.409999998,47211.0,267893.7,7045949,2023
Empagliflozin/Metformin Hcl,Synjardy Xr,261711,260254751.42000005,68658.0,446304.10000000003,13262422,2023
Azathioprine,Azathioprine,258331,17517193.200000003,69826.0,503368.2,14952732,2023
Denosumab,Prolia,256048,444869751.3,150749.0,1457143.0999999999,43686571,2023
Rifaximin,Xifaxan,255268,716644943.9800001,65853.0,262008.9,6274117,2023
Clonidine,Clonidine,250946,37043545.769999996,67248.0,350456.40000000014,9975977,2023
Candesartan Cilexetil,Candesartan Cilexetil,246613,27834431.509999994,68612.0,539542.7999999998,16072684,2023
Silver Sulfadiazine,Ssd,246225,5182810.219999996,126084.0,263771.9,5852432,2023
Megestrol Acetate,Megestrol Acetate,245169,18589648.180000003,79613.0,297403.9999999999,7978936,2023
Rimegepant Sulfate,Nurtec Odt,241447,347332357.9299999,61525.0,247663.99999999997,6283782,2023
Carisoprodol,Carisoprodol,239793,4251097.739999997,59633.0,251141.00000000003,7063704,2023
Dolutegravir Sodium,Tivicay,238489,586777443.57,37546.0,248291.49999999997,7264733,2023
Minoxidil,Minoxidil,238070,4283222.329999998,74311.0,479002.3,14216680,2023
Betamethasone/Propylene Glyc,Betamethasone Diprop Augmented,233096,11340123.65,124348.0,248192.19999999998,6295026,2023
"Syringe-Needle,insulin,0.5 Ml",Insulin Syringe,232892,7345053.210000003,75141.0,433445.0999999999,12862620,2023
Fludrocortisone Acetate,Fludrocortisone Acetate,232372,5824754.8900000015,65020.0,349040.8999999999,9833947,2023
Galcanezumab-Gnlm,Emgality Pen,232105,199744335.0,49566.0,264770.80000000005,7804213,2023
Netarsudil Mesylat/Latanoprost,Rocklatan,230353,123112857.08,61539.0,344398.70000000007,9557480,2023
Repaglinide,Repaglinide,229102,12613702.750000002,63556.0,456079.00000000006,13455683,2023
Rivastigmine Tartrate,Rivastigmine,227820,17469849.720000003,55426.0,307950.69999999995,8411826,2023
Pentoxifylline,Pentoxifylline,225277,7829837.139999999,59450.0,345017.79999999993,10055497,2023
Dofetilide,Dofetilide,221054,59643250.42000002,64994.0,444833.9,13179423,2023
Dronedarone Hcl,Multaq,219971,276557391.62,58604.0,370868.80000000005,10838036,2023
Finerenone,Kerendia,218073,210044304.13000005,52119.0,321168.4,9545922,2023
Gentamicin Sulfate,Gentamicin Sulfate,217912,7918161.880000004,130968.0,224281.49999999997,4169305,2023
Emtricitabine/Tenofov Alafenam,Descovy,217876,511609931.08,37451.0,227006.80000000005,6779130,2023
Latanoprostene Bunod,Vyzulta,216928,96197758.00999999,59248.0,323316.0,9147557,2023
Cholestyramine (With Sugar),Cholestyramine,216903,20143868.51,77135.0,300879.39999999997,8494011,2023
0.9 % Sodium Chloride,Sodium Chloride,216889,5379948.229999998,76392.0,220012.8,1653736,2023
Diclofenac Potassium,Diclofenac Potassium,215537,36174775.61000001,98803.0,233399.9,5408924,2023
Roflumilast,Roflumilast,214597,50320603.620000005,55038.0,298394.40000000014,8617213,2023
Ceftriaxone Sodium,Ceftriaxone,214178,15500585.98,95239.0,214219.20000000004,1054836,2023
Insulin Glargine-Yfgn,Insulin Glargine-Yfgn,214087,30254727.650000006,67428.0,267688.0,6365262,2023
Brinzolamide/Brimonidine Tart,Simbrinza,212415,58028027.940000005,56620.0,321726.1999999999,9363537,2023
Enoxaparin Sodium,Enoxaparin Sodium,212067,32613350.31,93491.0,215033.09999999998,2707935,2023
"Pen Needle,dual Safety,diabetc",Autoshield Duo Pen Needle,211609,18429712.119999994,52621.0,229487.3000000001,5491860,2023
Tadalafil,Tadalafil,206672,98549711.67000003,51602.0,306848.5000000001,9053821,2023
Naltrexone Hcl,Naltrexone Hcl,205555,11517000.440000001,55640.0,244564.59999999998,6844286,2023
Lisdexamfetamine Dimesylate,Lisdexamfetamine Dimesylate,203584,82094623.86,51233.0,211122.6,6170540,2023
"Syringe And Needle,insulin,1ml",Trueplus Insulin Syringe,202499,6717947.529999999,66386.0,361481.8,10656185,2023
Minocycline Hcl,Minocycline Hcl,202469,6047941.749999999,96325.0,244628.2,5990129,2023
Indapamide,Indapamide,198355,4034859.81,58517.0,456708.60000000015,13591328,2023
Suvorexant,Belsomra,198084,92527482.01999998,54473.0,214013.80000000002,6127048,2023
Modafinil,Modafinil,196989,27939913.249999993,53229.0,240840.2,7075185,2023
Lubiprostone,Lubiprostone,196420,47646172.30000002,54722.0,245533.3,6580712,2023
Vilazodone Hcl,Vilazodone Hcl,194463,26804123.51,50067.0,246764.3,7120740,2023
Tramadol Hcl/Acetaminophen,Tramadol Hcl-Acetaminophen,194030,2773443.53,88525.0,195393.30000000008,3411647,2023
Ciclesonide,Alvesco,193193,28422841.309999995,85217.0,347134.70000000007,10321954,2023
Varenicline Tartrate,Varenicline Tartrate,191409,83412017.33,64525.0,228846.4,6510459,2023
Loteprednol Etabonate,Loteprednol Etabonate,190690,49805017.89,96380.0,241720.6,6170757,2023
Lidocaine/Prilocaine,Lidocaine-Prilocaine,188131,4871399.99,103702.0,197079.50000000003,4782559,2023
Naloxegol Oxalate,Movantik,187348,79561295.04,52143.0,209027.60000000003,5674402,2023
Medroxyprogesterone Acetate,Medroxyprogesterone Acetate,186584,4048087.349999999,50680.0,343678.8000000001,9590738,2023
Insulin Glargine/Lixisenatide,Soliqua 100-33,183701,205318740.43999994,47140.0,299207.4000000001,8643724,2023
Amlodipine Besylate/Valsartan,Amlodipine-Valsartan,178232,13462385.15,52604.0,414622.39999999997,12388322,2023
Sodium Zirconium Cyclosilicate,Lokelma,178087,137407227.61999995,54384.0,230689.9,6142910,2023
"Diph,pertuss(Acell),tet Vac/Pf",Adacel Tdap,177661,11605465.82,177122.0,177726.0,379611,2023
Chlorpromazine Hcl,Chlorpromazine Hcl,177449,57627013.25000001,34349.0,186822.80000000008,4822373,2023
"Thyroid,pork",Armour Thyroid,177000,12293515.690000001,49692.0,329731.00000000006,9760023,2023
Molnupiravir,Lagevrio (Eua),176397,4982067.700000001,174071.0,176401.8,885440,2023
Insulin Aspart Prot/Insuln Asp,Novolog Mix 70-30 Flexpen,175662,193671591.84999996,48996.0,258940.3,7181343,2023
Prasugrel Hcl,Prasugrel Hcl,174169,16005466.819999995,52769.0,354781.1999999999,10611747,2023
Cinacalcet Hcl,Cinacalcet Hcl,173633,86026082.68000002,43940.0,270391.39999999997,7844376,2023
Valproic Acid (As Sodium Salt),Valproic Acid,172602,6518817.899999998,38644.0,177242.39999999994,4157629,2023
Valbenazine Tosylate,Ingrezza,170619,1278101740.61,38823.0,171449.80000000002,4711356,2023
Hepatitis A And B Vaccine/Pf,Twinrix,170056,24932726.430000007,108404.0,170116.8,194649,2023
Olopatadine Hcl,Olopatadine Hcl,169608,6385683.839999998,61197.0,201590.89999999997,5431186,2023
Etodolac,Etodolac,166692,8220830.05,69572.0,199260.1,5174879,2023
Sod Picosulf/Mag Ox/Citric Ac,Clenpiq,166447,28982072.519999996,162743.0,167721.69999999995,382777,2023
Ubrogepant,Ubrelvy,166206,220515138.21,42077.0,172495.5,4234722,2023
Galantamine Hbr,Galantamine Hbr,165527,14716291.589999998,42523.0,238651.30000000005,6703081,2023
Enzalutamide,Xtandi,165326,2240072642.9599996,31932.0,167052.7,4985885,2023
Fluticasone Furoate,Arnuity Ellipta,165062,52128759.26999999,46070.0,211534.30000000002,6324732,2023
Fluphenazine Hcl,Fluphenazine Hcl,164698,36682316.23,34554.0,175247.8,4699271,2023
Pilocarpine Hcl,Pilocarpine Hcl,163879,13485974.41,54155.0,298487.0,8772293,2023
Pyridostigmine Bromide,Pyridostigmine Bromide,161712,23902081.26,44989.0,275604.69999999995,7972425,2023
Cefpodoxime Proxetil,Cefpodoxime Proxetil,161626,8940981.940000003,139787.0,163006.10000000003,1220783,2023
Atomoxetine Hcl,Atomoxetine Hcl,159080,22413604.050000004,40986.0,186569.90000000002,5351918,2023
Collagenase Clostridium Hist.,Santyl,157887,140750407.92,72385.0,168743.3,3364936,2023
Silodosin,Silodosin,157808,19649842.479999993,48551.0,310040.40000000014,9156995,2023
Vancomycin Hcl,Vancomycin Hcl,152164,24415833.870000005,44216.0,155649.39999999997,1414741,2023
Atenolol/Chlorthalidone,Atenolol-Chlorthalidone,151198,6001295.440000001,44929.0,356377.60000000003,10639549,2023
Perphenazine,Perphenazine,150519,10009578.019999998,31966.0,168838.80000000005,4646160,2023
Propafenone Hcl,Propafenone Hcl,150109,16583359.460000003,43972.0,300773.60000000003,8859906,2023
Febuxostat,Febuxostat,149764,25868328.829999994,41486.0,254009.30000000002,7479815,2023
Trihexyphenidyl Hcl,Trihexyphenidyl Hcl,149475,2213694.3300000005,35522.0,180420.00000000003,4947846,2023
Exemestane,Exemestane,149289,32674383.73,42654.0,300378.7,8938957,2023
Pitavastatin Calcium,Livalo,148902,87297245.99000001,40253.0,274263.2,8158399,2023
Canagliflozin,Invokana,147982,141402869.76999995,42332.0,238187.90000000005,6895289,2023
Felodipine,Felodipine Er,146493,5343326.310000001,42614.0,326679.29999999993,9669437,2023
Diclofenac Epolamine,Licart,146226,102560554.92000002,39351.0,168693.0,4976477,2023
Bicalutamide,Bicalutamide,143401,5126430.040000001,50720.0,246779.00000000006,7207110,2023
Abacavir/Dolutegravir/Lamivudi,Triumeq,140123,547239027.64,23989.0,147846.1,4415854,2023
Acetazolamide,Acetazolamide Er,140110,9345948.9,53273.0,185403.8,4729074,2023
Sod Sulf/Pot Chloride/Mag Sulf,Sutab,136741,22907400.379999995,133678.0,136848.09999999998,306184,2023
Lidocaine Hcl,Lidocaine Hcl Viscous,136418,3157887.85,79131.0,137369.49999999997,1185430,2023
Clobazam,Clobazam,135270,46306682.110000014,27335.0,158835.4,4577006,2023
Deutetrabenazine,Austedo,135031,909547831.7399999,28770.0,136106.9,3628337,2023
Amlodipine Bes/Olmesartan Med,Amlodipine-Olmesartan,134638,10347443.240000002,39459.0,301638.1999999999,8996464,2023
Brinzolamide,Azopt,133998,46963532.85,38086.0,251692.39999999994,7497107,2023
Apremilast,Otezla,132754,640426450.65,32009.0,139688.9,4109290,2023
Dextromethorphan Hbr/Quinidine,Nuedexta,132636,132204408.23,25059.0,136058.30000000002,2617371,2023
Ibrutinib,Imbruvica,132259,2056621140.4800003,25347.0,133795.5,3805075,2023
Insulin Lispro Protamin/Lispro,Humalog Mix 75-25 Kwikpen,131609,133309591.66000001,37986.0,195390.30000000002,5457874,2023
Glycopyrrolate,Glycopyrrolate,131152,6221014.609999999,35583.0,148474.5,3831214,2023
Eplerenone,Eplerenone,130228,13883227.350000001,38520.0,280180.8000000001,8337876,2023
Dapaglifloz Propaned/Metformin,Xigduo Xr,129564,120874150.11999999,32815.0,217049.5,6456246,2023
Polymyxin B Sulf/Trimethoprim,Polymyxin B Sul-Trimethoprim,128929,1270159.5400000005,103999.0,164324.5,4112894,2023
Sucroferric Oxyhydroxide,Velphoro,127742,390734975.6399998,31105.0,150407.39999999997,4421244,2023
Bethanechol Chloride,Bethanechol Chloride,127649,7704727.820000001,35756.0,172762.00000000003,4738495,2023
Elviteg/Cob/Emtri/Tenof Alafen,Genvoya,127543,534328975.18999994,22305.0,133868.5,4006156,2023
Dolutegravir Sodium/Lamivudine,Dovato,127035,386788259.10999995,20188.0,130877.5,3911434,2023
Glipizide/Metformin Hcl,Glipizide-Metformin,126293,8918387.320000002,36028.0,282684.5,8428137,2023
Risedronate Sodium,Risedronate Sodium,125470,14069875.36,38365.0,263786.80000000005,7834013,2023
Neomycin/Polymyxin B/Hydrocort,Neomycin-Polymyxin-Hc,124251,8077352.85,97704.0,128847.99999999999,1930944,2023
Nintedanib Esylate,Ofev,123184,1602890969.88,23510.0,125037.3,3739188,2023
Guanfacine Hcl,Guanfacine Hcl,121707,5521332.430000002,32751.0,146440.8,4184255,2023
Halobetasol Propionate,Halobetasol Propionate,121574,11921358.379999999,53602.0,128750.19999999998,3548292,2023
Upadacitinib,Rinvoq,119035,801815169.1499997,22661.0,123757.8,3708214,2023
Cyproheptadine Hcl,Cyproheptadine Hcl,118960,3441060.57,35204.0,146924.8,4039286,2023
Epinephrine,Epinephrine,118797,30319007.06,88261.0,128360.50000000001,2630161,2023
Trimethoprim,Trimethoprim,116893,5714121.830000003,38591.0,190742.40000000002,5347132,2023
Betamethasone Valerate,Betamethasone Valerate,115226,4262160.979999999,59394.0,122590.00000000003,2870416,2023
Tofacitinib Citrate,Xeljanz Xr,114350,678496399.6399999,23798.0,122600.5,3665742,2023
Colesevelam Hcl,Colesevelam Hcl,112866,32505942.869999997,34334.0,175687.39999999994,5040230,2023
Desmopressin Acetate,Desmopressin Acetate,112029,10450157.31,32365.0,154416.39999999997,4331450,2023
Pimavanserin Tartrate,Nuplazid,111094,473597546.79999995,21972.0,117530.4,2882650,2023
Rasagiline Mesylate,Rasagiline Mesylate,110387,33519108.099999998,29591.0,216853.69999999998,6338667,2023
Risperidone Microspheres,Risperdal Consta,110070,149756201.83000004,21848.0,110293.7,2141423,2023
Exenatide Microspheres,Bydureon Bcise,109771,128348778.43,32395.0,152042.69999999998,4361811,2023
Imiquimod,Imiquimod,109343,4507690.319999999,72152.0,129545.2,3484493,2023
Ruxolitinib Phosphate,Jakafi,108964,1618425654.8200002,24421.0,110367.90000000001,3284485,2023
Palbociclib,Ibrance,108311,1693438330.3899999,21742.0,108727.0,2995331,2023
Scopolamine,Scopolamine,107405,9614656.260000002,33952.0,109477.0,2059229,2023
Spironolact/Hydrochlorothiazid,Spironolactone-Hctz,106812,4297411.040000001,32279.0,238865.90000000005,7091767,2023
Tretinoin,Tretinoin,106739,9543938.31,44872.0,118719.59999999998,3324722,2023
Memantine Hcl/Donepezil Hcl,Namzaric,105788,61557144.79,23294.0,124850.0,3089587,2023
Difluprednate,Difluprednate,105760,15843882.869999997,52634.0,124189.19999999998,3030385,2023
Fluoride (Sodium),Sodium Fluoride 5000 Plus,105626,1640616.1099999996,44555.0,141243.90000000005,4064720,2023
"Insulin Pump Cart,automated,bt",Omnipod 5 G6 Pods (Gen 5),104967,124924009.98,25225.0,175811.69999999995,5197635,2023
Cyanocobalamin (Vitamin B-12),Cyanocobalamin Injection,104898,863772.35,34255.0,187520.6,5472125,2023
Sulindac,Sulindac,102981,2070996.8799999997,40574.0,129565.50000000001,3443405,2023
Mometasone/Formoterol,Dulera,102360,44405266.27999999,31012.0,130612.89999999998,3870689,2023
Secukinumab,Cosentyx Sensoready (2 Pens),102203,785311477.1700002,26165.0,105920.5,2981204,2023
Theophylline Anhydrous,Theophylline Er,102025,10911190.08,28107.0,153465.9,4426995,2023
Tenofovir Alafenamide,Vemlidy,101919,157530039.4,18287.0,107740.7,3229058,2023
Atropine Sulfate,Atropine Sulfate,100593,4703269.3500000015,58710.0,131869.3,3128935,2023
Acarbose,Acarbose,98300,5348162.139999999,26619.0,181957.60000000003,5374444,2023
Levalbuterol Tartrate,Levalbuterol Tartrate Hfa,95956,6492460.339999998,32845.0,110717.00000000006,2808352,2023
"Pen Needle, Diabetic, Safety",Novofine Autocover,95525,8070672.499999998,24972.0,103510.5,2522802,2023
Tobramycin,Tobramycin,95448,1925276.0399999998,70099.0,98321.3,1789373,2023
Parenteral Amino Acid 20% No.1,Prosol,94633,14988963.839999996,8934.0,94633.0,654310,2023
Imipramine Hcl,Imipramine Hcl,94087,2100646.0200000005,28750.0,131611.6,3821762,2023
Dalfampridine,Dalfampridine Er,93929,78047513.2,19412.0,121952.40000000001,3603104,2023
Imatinib Mesylate,Imatinib Mesylate,93373,193052694.46,22229.0,96954.50000000001,2888588,2023
Patiromer Calcium Sorbitex,Veltassa,93363,101680776.19999999,26097.0,115781.90000000002,3260909,2023
Brivaracetam,Briviact,92413,150236536.84000003,17438.0,100678.79999999999,2849145,2023
Telmisartan/Hydrochlorothiazid,Telmisartan-Hydrochlorothiazid,91905,11939222.680000002,27759.0,213438.6,6386982,2023
Dolutegravir/Rilpivirine,Juluca,91801,335035361.23,15957.0,96321.5,2876900,2023
Rabeprazole Sodium,Rabeprazole Sodium,91287,6434570.4799999995,29747.0,171590.69999999998,5102121,2023
Fesoterodine Fumarate,Fesoterodine Fumarate Er,91207,14755854.28,27399.0,131509.5,3797723,2023
Glatiramer Acetate,Copaxone,90775,447002288.96,21464.0,95696.49999999999,2646989,2023
Daptomycin,Daptomycin,90504,90243317.07,21708.0,90505.90000000001,548323,2023
Relugolix,Orgovyx,88443,243999254.03000003,16504.0,89517.29999999999,2675652,2023
Darunavir/Cobicistat,Prezcobix,88388,231965216.31000006,16043.0,93493.4,2763648,2023
Teriparatide,Forteo,88073,348905953.93999994,20714.0,91427.19999999998,2610165,2023
Fluocinolone Acetonide Oil,Fluocinolone Acetonide Oil,87615,6959296.069999999,59534.0,113206.90000000001,2849183,2023
Nateglinide,Nateglinide,87017,7385663.930000002,24429.0,165836.80000000002,4888168,2023
Oseltamivir Phosphate,Oseltamivir Phosphate,86816,4084309.990000001,77102.0,86837.59999999999,577427,2023
Dorzolamide/Timolol/Pf,Cosopt Pf,86370,15802931.5,24260.0,133787.1,3965078,2023
Ramelteon,Ramelteon,85904,10986921.979999997,24525.0,97355.5,2683061,2023
Entacapone,Entacapone,85115,18635307.01,22801.0,134685.99999999997,3781906,2023
Zaleplon,Zaleplon,84446,2409957.5800000005,26535.0,94006.19999999998,2697562,2023
Emtricitab/Rilpiviri/Tenof Ala,Odefsey,84438,323975236.5599999,15317.0,89839.6,2687958,2023
Plecanatide,Trulance,84123,62508021.260000005,24420.0,111120.19999999998,3305805,2023
Benazepril/Hydrochlorothiazide,Benazepril-Hydrochlorothiazide,84070,3963062.32,25586.0,193052.5000000001,5720395,2023
Abatacept,Orencia,83520,493403084.77000004,18147.0,88225.39999999998,2477800,2023
Ertapenem Sodium,Ertapenem,82696,43372422.42999999,27483.0,82703.2,461035,2023
Lumateperone Tosylate,Caplyta,82439,132753417.14999999,19164.0,84301.2,2382086,2023
Nadolol,Nadolol,81330,5102917.910000001,25728.0,151759.09999999995,4447760,2023
Epoetin Alfa,Epogen,81030,125164344.99000002,20927.0,85230.99999999997,1869026,2023
Ezetimibe/Simvastatin,Ezetimibe-Simvastatin,80269,11094354.310000002,25699.0,181275.40000000002,5386755,2023
Valganciclovir Hcl,Valganciclovir Hcl,80186,31464893.25000001,32605.0,99389.39999999997,2926231,2023
Darunavir/Cob/Emtri/Tenof Alaf,Symtuza,80106,397354074.9800001,14229.0,82367.0,2465320,2023
Benzonatate,Benzonatate,78998,844203.7500000001,59329.0,79170.5,787563,2023
Estazolam,Estazolam,76543,4225811.629999999,13489.0,77250.0,2300128,2023
Entecavir,Entecavir,76457,21857755.779999997,19500.0,126201.4,3760541,2023
Ferric Citrate,Auryxia,76184,142276532.06000003,18542.0,94723.79999999997,2742974,2023
Clomipramine Hcl,Clomipramine Hcl,76062,16218006.609999996,19401.0,84864.80000000003,2358731,2023
Ciprofloxacin Hcl/Dexameth,Ciprofloxacin-Dexamethasone,75545,11931670.980000002,50255.0,76558.9,1055572,2023
Macitentan,Opsumit,75471,964664973.7199999,11251.0,76029.0,2272756,2023
Clorazepate Dipotassium,Clorazepate Dipotassium,75404,8070025.320000001,22007.0,79199.69999999997,2229512,2023
Leucovorin Calcium,Leucovorin Calcium,75040,3675942.980000001,21288.0,155272.8,4519491,2023
Empagliflozin/Linagliptin,Glyxambi,74960,72134728.51,19431.0,118106.90000000001,3498411,2023
Atogepant,Qulipta,74129,91532247.46000001,18492.0,83545.7,2477517,2023
Econazole Nitrate,Econazole Nitrate,73336,3950315.210000001,37457.0,79860.50000000001,2100974,2023
Cenobamate,Xcopri,73227,100267876.80000001,12212.0,78772.09999999998,2283743,2023
Ustekinumab,Stelara,73053,1951381600.9000006,16253.0,111332.89999999998,3270427,2023
Linagliptin/Metformin Hcl,Jentadueto,72949,53246892.77999999,18316.0,103386.6,3058433,2023
Calcipotriene,Calcipotriene,71769,17571102.859999996,36130.0,76879.1,2155727,2023
Acalabrutinib Maleate,Calquence,71706,1022652477.7599998,15696.0,72100.29999999999,2157348,2023
