Gnrc_Name,Brnd_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes,Tot_30day_Fills,Tot_Day_Suply,year
Aliskiren Hemifumarate,Aliskiren,7307,1561874.1800000002,2440.0,11194.300000000001,326996,2024
Magnesium Sulfate,Magnesium Sulfate,7232,134249.68999999997,1357.0,7250.3,54837,2024
Hydrocodone/Ibuprofen,Hydrocodone-Ibuprofen,7227,765372.22,2782.0,7238.7,181504,2024
Latanoprost/Pf,Iyuzeh,7190,2788499.539999999,2098.0,9743.399999999998,290584,2024
Aprepitant,Aprepitant,7158,4549328.830000001,2541.0,7281.299999999999,106834,2024
Amikacin Sulfate,Amikacin Sulfate,7121,498687.31999999995,1803.0,7211.6,58507,2024
Fluvastatin Sodium,Fluvastatin Sodium,7108,1025920.7999999997,2404.0,13262.5,391377,2024
Nevirapine,Nevirapine Er,7066,968961.6999999997,1918.0,9391.8,281563,2024
Naftifine Hcl,Naftifine Hcl,7060,1843485.3699999996,2474.0,7573.300000000002,218306,2024
"Water For Irrigation,sterile",Water,7024,217915.83,2162.0,7169.8,137329,2024
"Poliomyelitis Vaccine, Killed",Ipol,6998,399266.69,6530.0,7000.0,16036,2024
Trametinib Dimethyl Sulfoxide,Mekinist,6832,96314914.12999997,2180.0,6911.7,207044,2024
Tralokinumab-Ldrm,Adbry,6777,25549109.509999998,2084.0,6866.3,187282,2024
Pitolisant Hcl,Wakix,6748,85924648.92,1918.0,6893.0,201343,2024
Atazanavir Sulfate,Atazanavir Sulfate,6733,2610735.7800000003,2030.0,8091.3,237902,2024
Dabrafenib Mesylate,Tafinlar,6719,84963998.05000003,2068.0,6851.7,204270,2024
Erythromycin Base In Ethanol,Erythromycin,6714,204273.37000000005,2964.0,7117.599999999999,199620,2024
Dronabinol,Dronabinol,6688,1265524.15,2326.0,6788.300000000001,166744,2024
Hydrocortisone Valerate,Hydrocortisone Valerate,6628,413265.6900000002,3575.0,7066.400000000001,181692,2024
Canagliflozin/Metformin Hcl,Invokamet Xr,6626,4583918.27,2342.0,8704.4,257264,2024
Alosetron Hcl,Alosetron Hcl,6524,4933084.83,1945.0,7198.900000000001,210050,2024
Micafungin Sodium,Micafungin,6495,2419134.57,1749.0,6495.0,35065,2024
Efavirenz,Efavirenz,6336,1961540.5999999992,1906.0,7426.099999999999,219152,2024
"Sub-Q Insulin Device, 40 Unit",V-Go 40,6309,4175283.489999999,1707.0,8173.5,244841,2024
Momelotinib Dihydrochloride,Ojjaara,6288,175672523.27,1693.0,6317.0,189369,2024
Octreotide Acetate,Octreotide Acetate,6276,8365911.880000002,1741.0,6425.200000000001,127579,2024
Daratumumab-Hyaluronidase-Fihj,Darzalex Faspro,6205,81858465.11999999,1128.0,6225.499999999999,151974,2024
Hpv Vaccine 9-Valent/Pf,Gardasil 9,6188,1673759.03,4471.0,6192.0,6488,2024
"Sub-Q Insulin Device, 20 Unit",V-Go 20,6181,4068156.55,1638.0,7994.700000000001,239525,2024
Tapinarof,Vtama,6107,8843119.069999998,1934.0,6287.2,185945,2024
"Bolus Insulin Pump, 200 Unit",Cequr Simplicity,6094,3412991.7,1892.0,7662.3,226866,2024
Yellow Fever Vaccine Live/Pf,Yf-Vax,6065,1277428.55,6060.0,6071.0,15236,2024
Formoterol Fumarate,Formoterol Fumarate,6045,2646184.2800000003,1777.0,6050.400000000001,112841,2024
Niraparib Tosylate,Zejula,5991,113935121.46,1777.0,6019.1,179907,2024
Amiloride/Hydrochlorothiazide,Amiloride-Hydrochlorothiazide,5991,162359.17000000007,1928.0,11876.599999999999,349411,2024
Sulfacetamide Sodium,Sulfacetamide Sodium,5904,424587.87,3188.0,7296.000000000001,199537,2024
Ceftazidime,Ceftazidime,5892,673814.4100000003,1549.0,5934.5999999999985,40462,2024
Interferon Beta-1b,Betaseron,5874,56716978.999999985,1940.0,5981.700000000002,164987,2024
Sodium Oxybate,Sodium Oxybate,5837,97987586.68,1910.0,5850.9,168783,2024
Flumazenil,Flumazenil,5824,49699.07000000001,5092.0,5824.0,7048,2024
Lasmiditan Succinate,Reyvow,5809,4884769.930000001,1630.0,6013.3,138277,2024
Fondaparinux Sodium,Fondaparinux Sodium,5691,6499849.98,1903.0,5896.1,148034,2024
Decitabine/Cedazuridine,Inqovi,5666,44439369.120000005,1643.0,5746.800000000001,158752,2024
Bosentan,Bosentan,5650,26226472.320000004,1737.0,5652.0,168664,2024
"Mening Vac A,c,y,w135,c-Tet/Pf",Menquadfi,5638,930264.82,5303.0,5641.7,9003,2024
Cyclopentolate Hcl,Cyclopentolate Hcl,5571,58697.85,4568.0,6436.600000000002,129712,2024
Telmisartan/Amlodipine,Telmisartan-Amlodipine,5567,871075.1000000001,1783.0,11651.8,346515,2024
Phenazopyridine Hcl,Phenazopyridine Hcl,5542,50519.17,3822.0,5575.200000000001,35192,2024
Methylprednisolone Acetate,Methylprednisolone Acetate,5507,96964.96999999999,3520.0,5708.6,37263,2024
Amlodipine/Valsartan/Hcthiazid,Amlodipine-Valsartan-Hctz,5477,1860649.5300000005,1767.0,10446.899999999998,308549,2024
Desmopressin (Nonrefrigerated),Desmopressin Acetate,5444,778734.7699999998,1909.0,6503.099999999999,163985,2024
Tobramycin Sulfate,Tobramycin Sulfate,5403,3267603.6500000004,1946.0,5462.2,93607,2024
Peginterferon Alfa-2a,Pegasys,5390,20221042.259999998,1310.0,5524.700000000001,150413,2024
Imipenem/Cilastatin Sodium,Imipenem-Cilastatin Sodium,5365,2015130.6900000004,1180.0,5366.2,26731,2024
Promethazine/Dextromethorphan,Promethazine-Dm,5320,57046.83000000001,3707.0,5330.0,58778,2024
Avatrombopag Maleate,Doptelet,5314,73525157.74,1640.0,5456.600000000002,158678,2024
Ozanimod Hydrochloride,Zeposia,5290,49800813.68,1508.0,5749.2,170152,2024
Citric Ac/Gluconolact/Mag Carb,Renacidin,5281,1058833.84,1486.0,5528.4000000000015,110253,2024
Fulvestrant,Fulvestrant,5159,3663224.8000000007,1154.0,5212.099999999999,144835,2024
Prednisolone,Prednisolone,5150,283138.31000000006,3786.0,5219.2,48242,2024
Triptorelin Pamoate,Trelstar,5128,12295249.030000007,1953.0,14278.500000000002,426429,2024
Pirtobrutinib,Jaypirca,5114,102600419.06000002,1489.0,5124.0,152944,2024
Tranylcypromine Sulfate,Tranylcypromine Sulfate,5080,1122403.8899999997,1729.0,5786.999999999999,158907,2024
"Sub-Q Insulin Device, 30 Unit",V-Go 30,5079,3244662.3400000003,1438.0,6388.1,191598,2024
Levodopa,Inbrija,5054,16071941.779999994,1416.0,5201.699999999999,109444,2024
Metoprolol/Hydrochlorothiazide,Metoprolol-Hydrochlorothiazide,5048,236316.05000000005,1743.0,8376.300000000001,246630,2024
Chlordiazepoxide/Clidinium Br,Chlordiazepoxide-Clidinium,5037,2440529.8800000004,1630.0,5642.700000000001,156483,2024
Rifabutin,Rifabutin,5001,2081623.9400000004,1969.0,5795.200000000001,154931,2024
"Octreotide Acetate,mi-Spheres",Sandostatin Lar Depot,4975,28173686.770000007,1617.0,5023.5,140791,2024
Risdiplam,Evrysdi,4965,136162768.14999998,940.0,5031.800000000001,123107,2024
Dicloxacillin Sodium,Dicloxacillin Sodium,4900,197096.30999999997,2975.0,5315.5999999999985,87407,2024
Baricitinib,Olumiant,4892,16150207.860000001,1462.0,5240.6,156187,2024
Teduglutide,Gattex,4885,242418617.50000006,1353.0,5021.0,150590,2024
Siponimod,Mayzent,4874,50824338.99,1279.0,5404.2,159415,2024
Norgestrel-Ethinyl Estradiol,Turqoz,4845,93739.72000000002,1700.0,4958.000000000001,131846,2024
Methylprednisolone Sod Succ/Pf,Solu-Medrol,4829,101389.94999999997,2590.0,4904.8,37103,2024
Demeclocycline Hcl,Demeclocycline Hcl,4798,2075995.89,1491.0,5205.599999999999,131512,2024
Estradiol Valerate,Estradiol Valerate,4795,612680.77,1569.0,7910.199999999998,230603,2024
Butalbital/Acetaminophen,Butalbital-Acetaminophen,4794,1387638.7299999997,1526.0,5152.5,113926,2024
Bexarotene,Bexarotene,4677,30494567.940000005,1019.0,4808.799999999999,142935,2024
Fluocinonide/Emollient Base,Fluocinonide-E,4653,415141.81999999983,2036.0,5172.5,146699,2024
Lanreotide Acetate,Somatuline Depot,4651,41043616.04000001,1271.0,4689.700000000001,130898,2024
Tetracycline Hcl,Tetracycline Hcl,4632,482806.7300000002,3410.0,4829.4,78371,2024
Ethinyl Estradiol/Drospirenone,Drospirenone-Ethinyl Estradiol,4632,137393.76,1765.0,4916.300000000001,134895,2024
Oxaprozin,Oxaprozin,4593,247312.87000000008,1703.0,5762.0,165703,2024
Zoledronic Acid/Mannitol-Water,Zoledronic Acid,4592,705456.4599999998,4513.0,40277.89999999999,1208507,2024
Meperidine Hcl/Pf,Meperidine Hcl,4588,42222.66,3943.0,4588.0,9522,2024
Ibuprofen/Famotidine,Ibuprofen-Famotidine,4586,1249053.1199999999,1263.0,5306.5,158630,2024
Sodium Bicarbonate,Sodium Bicarbonate,4570,291410.77999999997,1144.0,4576.6,62815,2024
Ospemifene,Osphena,4548,1598656.3699999996,1584.0,6824.400000000001,202176,2024
Doravirine/Lamivu/Tenofov Diso,Delstrigo,4488,12023075.29,1229.0,4545.0,135968,2024
Sotagliflozin,Inpefa,4470,3365099.4699999993,1128.0,5797.4,172370,2024
Codeine Sulfate,Codeine Sulfate,4467,357454.5199999999,1526.0,4468.6,115551,2024
Ganciclovir,Zirgan,4373,2272717.5300000003,1563.0,4874.299999999998,101354,2024
Pimozide,Pimozide,4291,443330.8500000001,1440.0,4566.5999999999985,123250,2024
Encorafenib,Braftovi,4290,62212180.95000001,1221.0,4340.8,129259,2024
Clindamycin Phos/Benzoyl Perox,Clindamycin-Benzoyl Peroxide,4209,318484.99000000005,1780.0,4380.000000000001,120406,2024
Fosnetupitant/Palonosetron,Akynzeo,4152,4531624.17,1011.0,4162.8,98604,2024
Atazanavir Sulfate/Cobicistat,Evotaz,4146,6650131.679999999,1233.0,4222.0,124911,2024
Perindopril Erbumine,Perindopril Erbumine,4107,210070.93999999997,1273.0,8857.0,260628,2024
Ponatinib Hcl,Iclusig,4095,84883356.04,1240.0,4095.5,122004,2024
Viloxazine Hcl,Qelbree,4091,2261602.8999999994,1287.0,4314.1,120321,2024
Ivosidenib,Tibsovo,4081,124924913.03999999,1380.0,4086.0,122523,2024
Ergotamine Tartrate/Caffeine,Ergotamine-Caffeine,4081,2943690.7100000004,1359.0,4132.5,107521,2024
Meropenem-0.9% Sodium Chloride,Meropenem-0.9% Nacl,4070,1189390.2899999998,1298.0,4070.0,14630,2024
Sacrosidase,Sucraid,4053,53075597.75999999,1175.0,4148.8,122412,2024
Asciminib Hydrochloride,Scemblix,3987,96774378.48000003,1237.0,4058.3,120924,2024
Binimetinib,Mektovi,3981,51658851.21,1097.0,3993.0,119493,2024
Corticotropin,Acthar,3871,251942896.92999998,1100.0,4119.700000000001,105968,2024
Omadacycline Tosylate,Nuzyra,3804,44094096.44000001,1431.0,3950.1,86578,2024
Disopyramide Phosphate,Disopyramide Phosphate,3724,886154.1399999999,1194.0,5844.099999999999,168044,2024
Lanadelumab-Flyo,Takhzyro,3718,169875911.61,1008.0,3754.3,105120,2024
"Pen Needle, Diabetic,disp Unit",Ultiguard Safepack-Pen Needle,3709,233046.86000000004,1279.0,5973.099999999999,171113,2024
Granisetron Hcl,Granisetron Hcl,3700,483686.0000000001,1497.0,3772.9,78541,2024
Hydrocortisone Sodium Succ/Pf,Solu-Cortef,3679,371054.9199999999,1457.0,3886.2999999999997,54658,2024
Clemastine Fumarate,Clemastine Fumarate,3660,12026403.979999995,992.0,4046.2999999999997,100919,2024
Pegloticase,Krystexxa,3656,156245093.41999996,879.0,3668.6,76706,2024
Vismodegib,Erivedge,3634,45163082.819999985,1187.0,3666.2,104790,2024
Sotorasib,Lumakras,3632,63136779.14999999,1205.0,3643.0,108963,2024
Voxelotor,Oxbryta,3616,43604886.730000004,918.0,3696.6,110545,2024
Elacestrant Hcl,Orserdu,3591,81533720.48999998,1230.0,3596.0,107675,2024
Adalimumab-Adbm,Cyltezo(Cf) Pen,3590,27600882.280000005,1149.0,3635.2,101595,2024
Belzutifan,Welireg,3590,90272008.62999998,1021.0,3593.0,107379,2024
Erythromycin Ethylsuccinate,Erythromycin Ethylsuccinate,3587,1817490.5199999998,906.0,3713.299999999999,62157,2024
Phenelzine Sulfate,Phenelzine Sulfate,3582,238869.55999999997,1245.0,4054.7999999999997,106305,2024
Eculizumab,Soliris,3580,148715855.64000002,1045.0,3580.0,79922,2024
Ropeginterferon Alfa-2b-Njft,Besremi,3517,53116312.82000001,934.0,3542.9000000000005,96751,2024
Emtricita/Rilpivirine/Tenof Df,Complera,3509,12868902.0,1220.0,3576.0,107157,2024
Deucravacitinib,Sotyktu,3494,23551835.82,1189.0,3619.0,108570,2024
Desogestrel-Ethinyl Estradiol,Apri,3437,54189.83,1295.0,3676.3000000000006,100225,2024
"Mening Vac A,c,y,w-135 Dip/Pf",Menveo A-C-Y-W-135-Dip,3391,551493.1499999999,3009.0,3460.6,10606,2024
Prasterone (Dhea),Intrarosa,3384,1136666.8900000006,1167.0,4319.7,123953,2024
Natalizumab,Tysabri,3383,28121785.000000004,886.0,3473.4,97829,2024
Olopatadine Hcl/Mometasone,Ryaltris,3376,942894.8399999999,1317.0,4099.5,121443,2024
Insulin Glargine-Aglr,Rezvoglar Kwikpen,3373,291937.14,989.0,4634.099999999999,118614,2024
Diflunisal,Diflunisal,3326,251710.2500000001,1344.0,4679.599999999999,125602,2024
Testosterone Undecanoate,Jatenzo,3304,3149556.340000001,1061.0,3919.9,116202,2024
Bortezomib,Bortezomib,3259,2710425.7199999997,699.0,3272.0000000000005,68067,2024
"Insulin Pmp Cart,aut,g6/7,cntr",Omnipod 5 Dexg7g6 Intro(Gen 5),3240,1891227.75,3044.0,4198.6,119497,2024
Lamivudine/Zidovudine,Lamivudine-Zidovudine,3233,656869.6900000002,1055.0,3749.1,110997,2024
Hydrocortisone/Acetic Acid,Hydrocortisone-Acetic Acid,3232,336675.7699999999,2079.0,3527.0,64054,2024
Sertaconazole Nitrate,Ertaczo,3222,3989051.81,1309.0,3787.0,112594,2024
Palonosetron Hcl,Palonosetron Hcl,3199,203515.73,883.0,3209.5,70299,2024
Dipyridamole,Dipyridamole,3131,232274.50000000003,1099.0,3810.7999999999997,103757,2024
Adalimumab-Bwwd,Hadlima Pushtouch,3127,3084445.5899999994,688.0,3176.9,79077,2024
Disulfiram,Disulfiram,3123,254780.72,1027.0,3343.6,88580,2024
Dexamethasone Sodium Phosp/Pf,Dexamethasone Sodium Phosphate,3091,40878.68,1326.0,3136.6000000000004,49273,2024
Tesamorelin Acetate,Egrifta Sv,3041,23060670.87999999,792.0,3206.0,96153,2024
Safinamide Mesylate,Xadago,3036,4975389.79,744.0,4445.8,128965,2024
Levorphanol Tartrate,Levorphanol Tartrate,3032,9631753.260000002,799.0,3043.0,85242,2024
Lorlatinib,Lorbrena,3003,58992544.71999999,1025.0,3016.0,90245,2024
Hyoscyamine Sulfate,Hyoscyamine Sulfate,3001,79218.99999999999,1101.0,3309.8999999999996,65686,2024
Nivolumab,Opdivo,2997,35778054.219999984,678.0,3013.5,72485,2024
Tobramycin/Lotepred Etab,Zylet,2992,1236484.9,1779.0,3309.199999999999,78177,2024
Caspofungin Acetate,Caspofungin Acetate,2962,884137.23,1018.0,2962.0,78419,2024
Azacitidine,Onureg,2943,45501359.91,800.0,2960.5999999999995,73992,2024
Tbo-Filgrastim,Granix,2926,1904432.0299999996,1012.0,2928.2,23056,2024
Amifampridine Phosphate,Firdapse,2916,135057255.92,845.0,2932.0,87233,2024
Sunitinib Malate,Sunitinib Malate,2911,15286808.7,980.0,2941.6000000000004,76320,2024
Erlotinib Hcl,Erlotinib Hcl,2884,2819793.2,945.0,2914.2,87150,2024
Nicotine,Nicotrol Ns,2882,2159480.7699999996,1000.0,3136.2999999999997,66713,2024
Elviteg/Cob/Emtri/Tenofo Disop,Stribild,2818,11775250.250000002,935.0,2862.0,85645,2024
Capsaicin/Skin Cleanser,Qutenza,2813,9793754.750000002,1426.0,8014.8,240233,2024
Ethacrynic Acid,Ethacrynic Acid,2807,1024672.8100000003,990.0,3281.1,84021,2024
"Tetanus, Diphtheria Tox,adult",Tdvax,2803,134951.75999999998,2796.0,2805.0,17929,2024
Anakinra,Kineret,2801,17386731.73999999,940.0,2826.3000000000006,77474,2024
Cefixime,Cefixime,2770,248554.05,1970.0,2783.5,20230,2024
Asfotase Alfa,Strensiq,2749,265657263.90000004,612.0,2773.2000000000003,75270,2024
Sod Phenylbutyrat/Taurursodiol,Relyvrio,2746,35082606.72,1015.0,2782.9,77963,2024
Opium Tincture,Opium Tincture,2744,957294.6699999997,945.0,2857.0000000000005,80289,2024
Hepatitis B Vaccine/Cpg1018/Pf,Heplisav-B,2727,425701.6400000001,1856.0,2727.0,3539,2024
Timolol,Betimol,2716,649975.64,945.0,4274.700000000001,121101,2024
Ceftriaxone In Is-Osm Dextrose,Ceftriaxone,2648,276351.05999999994,1258.0,2648.0,10433,2024
Zoledronic Acid,Zoledronic Acid,2640,280655.69,774.0,4237.399999999999,122611,2024
Olanzapine/Fluoxetine Hcl,Olanzapine-Fluoxetine Hcl,2620,614308.06,831.0,2902.1,80510,2024
Capmatinib Hydrochloride,Tabrecta,2609,49422607.389999986,915.0,2624.7000000000003,72726,2024
Zavegepant Hcl,Zavzpret,2604,2970149.8200000003,813.0,2716.9000000000005,73564,2024
Pazopanib Hcl,Pazopanib Hcl,2584,21266931.53000001,851.0,2590.5,76761,2024
Tiopronin,Thiola Ec,2570,21393544.819999993,950.0,2584.0,76948,2024
Olodaterol Hcl,Striverdi Respimat,2563,770911.7199999999,986.0,2986.1,89211,2024
Sumatriptan Succ/Naproxen Sod,Sumatriptan Succ-Naproxen Sod,2557,1088469.74,528.0,2576.9,71191,2024
Infliximab-Dyyb,Inflectra,2531,14214319.190000003,760.0,3259.100000000001,94051,2024
Crisaborole,Eucrisa,2525,2151382.0700000003,770.0,2605.8,76062,2024
Carbinoxamine Maleate,Carbinoxamine Maleate,2513,601792.3700000002,988.0,3553.4999999999995,93841,2024
Afatinib Dimaleate,Gilotrif,2499,28511217.320000004,865.0,2504.5,74840,2024
"Igg/Hyaluronidase,recombinant",Hyqvia,2497,16832695.349999998,585.0,2511.8,65534,2024
Enasidenib Mesylate,Idhifa,2492,83547460.13,810.0,2509.0,75241,2024
Alogliptin Benz/Metformin Hcl,Alogliptin-Metformin,2479,448790.5799999999,702.0,3068.7,87962,2024
Emtricitabine,Emtricitabine,2475,803136.0499999999,841.0,2711.9,79644,2024
Efgartigimod Alfa-Fcab,Vyvgart,2461,109701339.47,615.0,2759.4999999999995,61885,2024
Frovatriptan Succinate,Frovatriptan Succinate,2445,624648.4900000001,815.0,2538.5,59124,2024
Carboplatin,Carboplatin,2431,129601.28000000001,626.0,2443.8,51945,2024
Omaveloxolone,Skyclarys,2390,74768134.81999996,646.0,2403.0,71971,2024
Oxaliplatin,Oxaliplatin,2360,756208.7099999997,617.0,2361.3999999999996,55527,2024
Pentazocine Hcl/Naloxone Hcl,Pentazocine-Naloxone Hcl,2315,366169.48,839.0,2330.8,59961,2024
Selegiline,Emsam,2312,4980378.03,870.0,2331.0,68543,2024
Bevacizumab-Awwb,Mvasi,2311,11880281.409999996,499.0,2313.2,48794,2024
Selpercatinib,Retevmo,2305,39744804.5,750.0,2315.0,68889,2024
Calcipotriene/Betamethasone,Calcipotriene-Betamethasone,2299,2516643.19,694.0,2475.5,70745,2024
Peginterferon Beta-1a,Plegridy Pen,2291,19480607.950000003,730.0,2415.4,67772,2024
Avapritinib,Ayvakit,2291,91089581.85000002,655.0,2293.0,68653,2024
Edoxaban Tosylate,Savaysa,2286,964276.6599999997,840.0,2497.8,68461,2024
Potassium Bicarbonate/Cit Ac,Effer-K,2274,61917.25,740.0,2465.6,54319,2024
C1 Esterase Inhibitor,Haegarda,2271,111235762.98,655.0,2271.3,58649,2024
Asenapine,Secuado,2260,2969665.1700000004,707.0,2266.4,61396,2024
Tucatinib,Tukysa,2256,44679550.82999999,790.0,2282.3,67198,2024
Pegfilgrastim-Cbqv,Udenyca,2254,9988340.249999998,592.0,2257.7,46908,2024
Lopinavir/Ritonavir,Lopinavir-Ritonavir,2246,1532231.9200000004,782.0,2481.7,73242,2024
Bupropion Hbr,Aplenzin,2242,9639514.700000005,700.0,2354.3999999999996,69349,2024
Nisoldipine,Nisoldipine,2213,555201.8399999999,744.0,3589.2000000000003,104823,2024
Trastuzumab-Qyyp,Trazimera,2206,8378709.509999998,520.0,2206.0,45352,2024
Luspatercept-Aamt,Reblozyl,2165,28799880.409999996,485.0,2171.1,45956,2024
Capivasertib,Truqap,2165,46107035.16999999,731.0,2189.7,60795,2024
Tasimelteon,Hetlioz,2161,45740252.69000001,840.0,2197.4,65829,2024
Orphenadrine/Aspirin/Caffeine,Norgesic Forte,2156,6005624.04,767.0,2272.1,65581,2024
Cefaclor,Cefaclor,2151,127908.64000000001,989.0,2688.3,58590,2024
Avacopan,Tavneos,2146,33870043.36,735.0,2160.0,64630,2024
Tazarotene,Tazarotene,2134,853171.7399999998,842.0,2317.2000000000003,65651,2024
Methscopolamine Bromide,Methscopolamine Bromide,2131,240446.19000000006,783.0,2748.5,77457,2024
Protriptyline Hcl,Protriptyline Hcl,2066,528440.1000000001,617.0,2368.6,67163,2024
"Immune Globulin,gamma(Igg)klhw",Xembify,2036,14851563.85,510.0,2052.2,55700,2024
Serdexmethylphen/Dexmethylphen,Azstarys,2035,834065.1100000001,686.0,2058.8,60291,2024
Ravulizumab-Cwvz,Ultomiris,2030,109178198.54,512.0,3012.7000000000007,87274,2024
Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,2030,424342.31000000006,511.0,2036.8,42078,2024
Revefenacin,Yupelri,1988,2361126.54,592.0,1988.0,47221,2024
Milrinone Lactate/D5w,Milrinone In 5% Dextrose,1967,173816.11999999997,235.0,1967.0,6507,2024
Sapropterin Dihydrochloride,Sapropterin Dihydrochloride,1955,15722537.420000002,390.0,1955.0,57257,2024
Pacritinib Citrate,Vonjo,1946,44146321.87,660.0,1952.0,58538,2024
Agalsidase Beta,Fabrazyme,1926,39054726.47,340.0,1936.8,49229,2024
Ceftolozane/Tazobactam,Zerbaxa,1917,7368297.920000001,475.0,1917.2,10353,2024
Gemcitabine Hcl,Gemcitabine Hcl,1916,288304.70000000007,612.0,1981.6000000000004,43527,2024
Dextrose 5 % And 0.9 % Nacl,Dextrose 5%-0.9% Nacl,1904,65986.84,759.0,1904.2,8488,2024
Exenatide,Byetta,1865,1651417.47,746.0,2023.8,60469,2024
Belatacept,Nulojix,1851,4067971.14,500.0,1869.0,51618,2024
Gilteritinib Fumarate,Xospata,1846,39817119.87000001,558.0,1864.0,55483,2024
Danazol,Danazol,1824,392873.80999999994,615.0,2251.6,63508,2024
Fenfluramine Hcl,Fintepla,1805,30117896.56,501.0,1805.0,54132,2024
Bacitracin,Bacitracin,1790,156777.89,1138.0,1843.2000000000003,25659,2024
Burosumab-Twza,Crysvita,1753,45165663.050000004,450.0,1804.6000000000001,50494,2024
Adapalene,Adapalene,1738,1433819.6700000002,736.0,1899.8,53425,2024
Osilodrostat Phosphate,Isturisa,1719,48850910.300000004,466.0,1779.8999999999999,49612,2024
Varicella Vaccine Live/Pf,Varivax Vaccine,1717,287083.4399999999,1452.0,1721.0,2330,2024
Methenamine Mandelate,Methenamine Mandelate,1703,114122.06999999999,485.0,1863.9999999999998,37378,2024
"Meningococcal B Vaccine,4-Comp",Bexsero,1696,376879.26000000007,1300.0,1791.3,6984,2024
Sitagliptin,Sitagliptin,1688,542315.1100000001,701.0,3450.4999999999995,103521,2024
Desvenlafaxine,Desvenlafaxine Er,1675,230666.65000000005,595.0,1833.2,47078,2024
Crofelemer,Mytesi,1674,4749287.64,451.0,1923.0,57316,2024
Dalbavancin Hcl,Dalvance,1630,7664560.6499999985,515.0,1631.2,14103,2024
Saxagliptin Hcl/Metformin Hcl,Saxagliptin-Metformin Er,1619,583673.2000000001,513.0,1895.2,54322,2024
Ceftaroline Fosamil Acetate,Teflaro,1613,3308563.38,385.0,1613.0,6536,2024
Prochlorperazine,Compro,1612,152088.05999999997,998.0,1617.4,13376,2024
Isotretinoin,Isotretinoin,1608,231269.59000000003,638.0,1608.0,47669,2024
Anifrolumab-Fnia,Saphnelo,1605,8120271.459999999,460.0,1610.4,45133,2024
Bimekizumab-Bkzx,Bimzelx Autoinjector,1589,23577246.32,475.0,1920.2000000000003,55239,2024
Imipramine Pamoate,Imipramine Pamoate,1576,373724.6799999998,620.0,1713.7,49587,2024
Colistin (Colistimethate Na),Colistimethate,1561,1005389.1200000001,454.0,1699.3,38519,2024
Satralizumab-Mwge,Enspryng,1549,29176118.37,440.0,1694.2000000000003,48070,2024
Estradiol/Levonorgestrel,Climara Pro,1541,442079.36000000004,579.0,1725.1,48895,2024
Pegcetacoplan/Pf,Syfovre,1538,4548139.14,355.0,1854.0,53104,2024
Inclisiran Sodium,Leqvio,1534,4947795.81,861.0,6469.499999999999,194039,2024
Pitavastatin Magnesium,Zypitamag,1532,412953.3099999999,555.0,2018.2999999999997,58690,2024
Nefazodone Hcl,Nefazodone Hcl,1529,221059.75999999998,560.0,1877.6999999999998,54134,2024
Tivozanib Hcl,Fotivda,1527,43958403.550000004,490.0,1527.0,42480,2024
Flavoxate Hcl,Flavoxate Hcl,1527,90383.13000000002,481.0,1625.0,34691,2024
Pegvisomant,Somavert,1523,21845680.819999993,491.0,1549.5,45773,2024
Cyclophosphamide,Cyclophosphamide,1519,677527.5200000001,453.0,1546.2,36824,2024
Pegfilgrastim-Jmdb,Fulphila,1515,3308335.6899999985,426.0,1515.0,30949,2024
Sonidegib Phosphate,Odomzo,1514,18921035.81,465.0,1514.0,45142,2024
Amphetamine,Adzenys Xr-Odt,1504,777060.1900000001,525.0,1545.0,46118,2024
Degarelix Acetate,Firmagon,1499,810164.5700000002,344.0,1508.6,42172,2024
Docetaxel,Docetaxel,1498,741935.1799999997,404.0,1521.3000000000002,32807,2024
Tigecycline,Tigecycline,1495,896995.69,360.0,1495.0,7621,2024
Icatibant Acetate,Icatibant,1485,44822184.64000001,428.0,1485.0,19486,2024
Durvalumab,Imfinzi,1482,16450240.239999998,414.0,1483.0,35762,2024
Norelgestromin/Ethin.Estradiol,Xulane,1474,144796.88999999998,570.0,1529.5999999999997,38561,2024
Crizotinib,Xalkori,1463,28283481.53,575.0,1463.0,43735,2024
Isradipine,Isradipine,1461,199303.20999999996,451.0,2453.2999999999997,71927,2024
Paclitaxel,Paclitaxel,1446,130173.62000000001,414.0,1464.1999999999998,31665,2024
Japanese Encephalitis Vacc/Pf,Ixiaro,1438,454169.18,998.0,1438.0,2655,2024
Daratumumab,Darzalex,1435,14190908.81,232.0,1435.0,33840,2024
"Syringe,needle,insuln,safe,1ml",Safetyglide Insulin Syringe,1431,42992.45999999999,350.0,1545.6,42180,2024
Alpelisib,Piqray,1417,31391809.62,535.0,1445.6000000000001,40490,2024
Almotriptan Malate,Almotriptan Malate,1405,299599.0099999999,510.0,1459.8,33147,2024
Aclidinium Bromide,Tudorza Pressair,1401,663767.8400000003,545.0,1629.8,47308,2024
Drospirenone,Slynd,1388,298888.94,530.0,1527.2,42732,2024
Fosinopril/Hydrochlorothiazide,Fosinopril-Hydrochlorothiazide,1388,50520.13999999999,496.0,2141.3,61562,2024
Ceftazidime/Avibactam,Avycaz,1379,5320693.12,345.0,1379.0,4973,2024
Fostamatinib Disodium,Tavalisse,1371,18481053.000000004,535.0,1373.9,41147,2024
