Ingredient,DF;Route,Trade_Name,Applicant,Strength,Appl_Type,Appl_No,Product_No,TE_Code,Approval_Date,RLD,RS,Type,Applicant_Full_Name,Dosage_Form,Route_Of_Administration,Approved_Prior_To_1982,Approval_Date_ISO,AB_Family,RLD_Trade_Name,RLD_Appl_No,RLD_Product_No,RLD_TE_Code,Patent_Count,Patent_Numbers,Patent_Expiry,Patent_Use_Codes,Exclusivity_Count,Exclusivity_Codes,Exclusivity_Dates,TE_Eligible,Alternative_Drug,Alternative_Trade_Name,Alternative_TE_Code,TE_Decision
TADALAFIL,TABLET;ORAL,TADALAFIL,AJANTA PHARMA LTD,20MG,A,210392,1,AB2,"Feb 5, 2019",False,False,RX,AJANTA PHARMA LTD,TABLET,ORAL,False,2019-02-05,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AJANTA PHARMA LTD,20MG,A,210392,1,AB2,"Feb 5, 2019",False,False,RX,AJANTA PHARMA LTD,TABLET,ORAL,False,2019-02-05,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,ALEMBIC,20MG,A,204809,4,AB1,"Mar 26, 2019",False,False,RX,ALEMBIC PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,ALEMBIC,20MG,A,204809,4,AB1,"Mar 26, 2019",False,False,RX,ALEMBIC PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AMNEAL PHARMS CO,20MG,A,209744,4,AB1,"Mar 26, 2019",False,False,RX,AMNEAL PHARMACEUTICALS CO GMBH,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AMNEAL PHARMS CO,20MG,A,209744,4,AB1,"Mar 26, 2019",False,False,RX,AMNEAL PHARMACEUTICALS CO GMBH,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AUROBINDO PHARMA LTD,20MG,A,206285,4,AB1,"Mar 26, 2019",False,False,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AUROBINDO PHARMA LTD,20MG,A,206285,4,AB1,"Mar 26, 2019",False,False,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AUROBINDO PHARMA LTD,20MG,A,206286,1,AB2,"Feb 5, 2019",False,False,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,False,2019-02-05,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,AUROBINDO PHARMA LTD,20MG,A,206286,1,AB2,"Feb 5, 2019",False,False,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,False,2019-02-05,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,CHARTWELL RX,20MG,A,210572,1,AB2,"Feb 5, 2019",False,False,RX,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,False,2019-02-05,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,CHARTWELL RX,20MG,A,210572,1,AB2,"Feb 5, 2019",False,False,RX,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,False,2019-02-05,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,CIPLA,20MG,A,209539,4,AB1,"Mar 26, 2019",False,False,RX,CIPLA LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,CIPLA,20MG,A,209539,4,AB1,"Mar 26, 2019",False,False,RX,CIPLA LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,CIPLA,20MG,A,210255,1,AB2,"Feb 5, 2019",False,False,RX,CIPLA LTD,TABLET,ORAL,False,2019-02-05,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,CIPLA,20MG,A,210255,1,AB2,"Feb 5, 2019",False,False,RX,CIPLA LTD,TABLET,ORAL,False,2019-02-05,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,DR REDDYS,20MG,A,210069,4,AB1,"Mar 26, 2019",False,False,RX,DR REDDYS LABORATORIES LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,DR REDDYS,20MG,A,210069,4,AB1,"Mar 26, 2019",False,False,RX,DR REDDYS LABORATORIES LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,DR REDDYS,20MG,A,210145,1,AB2,"Feb 5, 2019",False,False,RX,DR REDDYS LABORATORIES LTD,TABLET,ORAL,False,2019-02-05,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,DR REDDYS,20MG,A,210145,1,AB2,"Feb 5, 2019",False,False,RX,DR REDDYS LABORATORIES LTD,TABLET,ORAL,False,2019-02-05,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,FOURRTS LABS,20MG,A,217606,4,AB1,"Aug 13, 2024",False,False,RX,FOURRTS INDIA LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2024-08-13,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,FOURRTS LABS,20MG,A,217606,4,AB1,"Aug 13, 2024",False,False,RX,FOURRTS INDIA LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2024-08-13,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,HANGZHOU BINJIANG,20MG,A,208824,4,AB1,"Oct 27, 2020",False,False,RX,HANGZHOU MINSHENG BINJIANG PHARMACEUTICAL CO LTD,TABLET,ORAL,False,2020-10-27,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,HANGZHOU BINJIANG,20MG,A,208824,4,AB1,"Oct 27, 2020",False,False,RX,HANGZHOU MINSHENG BINJIANG PHARMACEUTICAL CO LTD,TABLET,ORAL,False,2020-10-27,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,HETERO LABS LTD III,20MG,A,209907,1,AB2,"Feb 5, 2019",False,False,RX,HETERO LABS LTD UNIT III,TABLET,ORAL,False,2019-02-05,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,HETERO LABS LTD III,20MG,A,209907,1,AB2,"Feb 5, 2019",False,False,RX,HETERO LABS LTD UNIT III,TABLET,ORAL,False,2019-02-05,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,HETERO LABS LTD III,20MG,A,209908,4,AB1,"Mar 26, 2019",False,False,RX,HETERO LABS LTD UNIT III,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,HETERO LABS LTD III,20MG,A,209908,4,AB1,"Mar 26, 2019",False,False,RX,HETERO LABS LTD UNIT III,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,JUBILANT GENERICS,20MG,A,210329,4,AB1,"May 15, 2026",False,False,RX,JUBILANT GENERICS LTD,TABLET,ORAL,False,2026-05-15,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,JUBILANT GENERICS,20MG,A,210329,4,AB1,"May 15, 2026",False,False,RX,JUBILANT GENERICS LTD,TABLET,ORAL,False,2026-05-15,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,LUPIN,20MG,A,210567,4,AB1,"Mar 26, 2019",False,False,RX,LUPIN LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,LUPIN,20MG,A,210567,4,AB1,"Mar 26, 2019",False,False,RX,LUPIN LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,MACLEODS PHARMS LTD,20MG,A,207244,4,AB1,"Oct 7, 2019",False,False,RX,MACLEODS PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-10-07,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,MACLEODS PHARMS LTD,20MG,A,207244,4,AB1,"Oct 7, 2019",False,False,RX,MACLEODS PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-10-07,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,MACLEODS PHARMS LTD,20MG,A,207290,1,AB2,"Oct 16, 2019",False,False,RX,MACLEODS PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-10-16,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,MACLEODS PHARMS LTD,20MG,A,207290,1,AB2,"Oct 16, 2019",False,False,RX,MACLEODS PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-10-16,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,NOVITIUM PHARMA,20MG,A,215949,3,AB1,"Mar 3, 2023",False,False,RX,NOVITIUM PHARMA LLC,TABLET,ORAL,False,2023-03-03,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,NOVITIUM PHARMA,20MG,A,215949,3,AB1,"Mar 3, 2023",False,False,RX,NOVITIUM PHARMA LLC,TABLET,ORAL,False,2023-03-03,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,PRINSTON INC,20MG,A,210608,1,AB2,"Aug 11, 2022",False,False,RX,PRINSTON PHARMACEUTICAL INC,TABLET,ORAL,False,2022-08-11,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,PRINSTON INC,20MG,A,210608,1,AB2,"Aug 11, 2022",False,False,RX,PRINSTON PHARMACEUTICAL INC,TABLET,ORAL,False,2022-08-11,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,PRINSTON INC,20MG,A,210609,4,AB1,"Aug 11, 2022",False,False,RX,PRINSTON PHARMACEUTICAL INC,TABLET,ORAL,False,2022-08-11,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,PRINSTON INC,20MG,A,210609,4,AB1,"Aug 11, 2022",False,False,RX,PRINSTON PHARMACEUTICAL INC,TABLET,ORAL,False,2022-08-11,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,QILU PHARM HAINAN,20MG,A,210420,4,AB1,"Mar 26, 2019",False,False,RX,QILU PHARMACEUTICAL HAINAN CO LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,QILU PHARM HAINAN,20MG,A,210420,4,AB1,"Mar 26, 2019",False,False,RX,QILU PHARMACEUTICAL HAINAN CO LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SHANDONG,20MG,A,216279,1,AB1,"Mar 4, 2024",False,False,RX,SHANDONG NEW TIME PHARMACEUTICAL CO LTD,TABLET,ORAL,False,2024-03-04,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SHANDONG,20MG,A,216279,1,AB1,"Mar 4, 2024",False,False,RX,SHANDONG NEW TIME PHARMACEUTICAL CO LTD,TABLET,ORAL,False,2024-03-04,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SUN PHARM,20MG,A,208934,4,AB1,"Mar 26, 2019",False,False,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SUN PHARM,20MG,A,208934,4,AB1,"Mar 26, 2019",False,False,RX,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SUNSHINE,20MG,A,211335,4,AB1,"Mar 26, 2019",False,False,RX,SUNSHINE LAKE PHARMA CO LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SUNSHINE,20MG,A,211335,4,AB1,"Mar 26, 2019",False,False,RX,SUNSHINE LAKE PHARMA CO LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SUNSHINE,20MG,A,213496,1,AB2,"Nov 23, 2020",False,False,RX,SUNSHINE LAKE PHARMA CO LTD,TABLET,ORAL,False,2020-11-23,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,SUNSHINE,20MG,A,213496,1,AB2,"Nov 23, 2020",False,False,RX,SUNSHINE LAKE PHARMA CO LTD,TABLET,ORAL,False,2020-11-23,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,TEVA PHARMS USA,20MG,A,90141,4,AB1,"May 22, 2018",False,False,RX,TEVA PHARMACEUTICALS USA,TABLET,ORAL,False,2018-05-22,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,TEVA PHARMS USA,20MG,A,90141,4,AB1,"May 22, 2018",False,False,RX,TEVA PHARMACEUTICALS USA,TABLET,ORAL,False,2018-05-22,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,TORRENT,20MG,A,211839,4,AB1,"Mar 26, 2019",False,False,RX,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,TORRENT,20MG,A,211839,4,AB1,"Mar 26, 2019",False,False,RX,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,TORRENT,20MG,A,212062,1,AB2,"Mar 26, 2019",False,False,RX,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,TORRENT,20MG,A,212062,1,AB2,"Mar 26, 2019",False,False,RX,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,UMEDICA,20MG,A,211298,4,AB1,"Oct 23, 2020",False,False,RX,UMEDICA LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2020-10-23,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,UMEDICA,20MG,A,211298,4,AB1,"Oct 23, 2020",False,False,RX,UMEDICA LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2020-10-23,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,UNICHEM,20MG,A,209250,4,AB1,"Mar 26, 2019",False,False,RX,UNICHEM LABORATORIES LTD,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,UNICHEM,20MG,A,209250,4,AB1,"Mar 26, 2019",False,False,RX,UNICHEM LABORATORIES LTD,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,VKT PHARMA,20MG,A,215556,4,AB1,"Nov 4, 2021",False,False,RX,VKT PHARMA PRIVATE LTD,TABLET,ORAL,False,2021-11-04,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,VKT PHARMA,20MG,A,215556,4,AB1,"Nov 4, 2021",False,False,RX,VKT PHARMA PRIVATE LTD,TABLET,ORAL,False,2021-11-04,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,WATSON LABS INC,20MG,A,205885,4,AB1,"Mar 29, 2019",False,False,RX,WATSON LABORATORIES INC,TABLET,ORAL,False,2019-03-29,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,WATSON LABS INC,20MG,A,205885,4,AB1,"Mar 29, 2019",False,False,RX,WATSON LABORATORIES INC,TABLET,ORAL,False,2019-03-29,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,ZYDUS PHARMS,20MG,A,206693,4,AB1,"Mar 26, 2019",False,False,RX,ZYDUS PHARMACEUTICALS USA INC,TABLET,ORAL,False,2019-03-26,True,ADCIRCA,22332,1,AB2,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
TADALAFIL,TABLET;ORAL,TADALAFIL,ZYDUS PHARMS,20MG,A,206693,4,AB1,"Mar 26, 2019",False,False,RX,ZYDUS PHARMACEUTICALS USA INC,TABLET,ORAL,False,2019-03-26,True,CIALIS,21368,3,AB1,0.0,,,,0.0,,,True,TADALAFIL,ALYQ,AB2,TE-EQUIVALENT ALTERNATIVE
RIOCIGUAT,TABLET;ORAL,RIOCIGUAT,MSN,0.5MG,A,211135,1,AB,"Sep 1, 2022",False,False,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2022-09-01,True,ADEMPAS,204819,1,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
RIOCIGUAT,TABLET;ORAL,RIOCIGUAT,MSN,1MG,A,211135,2,AB,"Sep 1, 2022",False,False,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2022-09-01,True,ADEMPAS,204819,2,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
RIOCIGUAT,TABLET;ORAL,RIOCIGUAT,MSN,1.5MG,A,211135,3,AB,"Sep 1, 2022",False,False,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2022-09-01,True,ADEMPAS,204819,3,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
RIOCIGUAT,TABLET;ORAL,RIOCIGUAT,MSN,2MG,A,211135,4,AB,"Sep 1, 2022",False,False,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2022-09-01,True,ADEMPAS,204819,4,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
RIOCIGUAT,TABLET;ORAL,RIOCIGUAT,MSN,2.5MG,A,211135,5,AB,"Sep 1, 2022",False,False,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2022-09-01,True,ADEMPAS,204819,5,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
EVEROLIMUS,TABLET;ORAL,EVEROLIMUS,APOTEX,2.5MG,A,218488,1,AB,"May 12, 2026",False,False,RX,APOTEX INC,TABLET,ORAL,False,2026-05-12,True,AFINITOR,22334,3,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
EVEROLIMUS,TABLET;ORAL,EVEROLIMUS,BIOCON PHARMA,2.5MG,A,214182,1,AB,"Feb 11, 2021",False,False,RX,BIOCON PHARMA LTD,TABLET,ORAL,False,2021-02-11,True,AFINITOR,22334,3,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
EVEROLIMUS,TABLET;ORAL,EVEROLIMUS,BRECKENRIDGE,2.5MG,A,205426,1,AB,"Mar 5, 2021",False,False,RX,BRECKENRIDGE PHARMACEUTICAL INC,TABLET,ORAL,False,2021-03-05,True,AFINITOR,22334,3,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
EVEROLIMUS,TABLET;ORAL,EVEROLIMUS,HIKMA,2.5MG,A,207486,1,AB,"Jun 8, 2020",False,False,RX,HIKMA PHARMACEUTICALS USA INC,TABLET,ORAL,False,2020-06-08,True,AFINITOR,22334,3,AB,0.0,,,,0.0,,,True,,,,NO ALTERNATIVE FOUND
